author|contents|date|tags|title|tweetid|url
Jonathan D. Rockoff|"Pharmaceutical companies think ""inversions"" are good for their health.. The success of two pharmaceutical companies to close in on these tax-beneficial deals on Monday marked the latest wins in the health-care industry's efforts to head overseas for tax purposes.. Several U.S. drug companies have been trying to buy foreign rivals in...
  "|Tue Jul 15 00:46:32 +0000 2014||Why Pharma Is Flocking to Inversions |4.888470429118136e+17|http://on.wsj.com/1kXjkpI
Tess Stynes|" Allergan Inc. raised doubts about Valeant Pharmaceuticals International Inc.'s commitment to improving its transparency, as it reiterated its opposition to a $53 billion hostile takeover bid from Valeant and activist investor William Ackman.. In an investor presentation Monday, Allergan asserted Valeant's disclosures likely will confirm the Botox maker's concerns about its business model.. Valeant...
  "|Tue Jul 15 00:46:31 +0000 2014||Allergan Doubts Valeant's Efforts to Improve Transparency |4.888470422407291e+17|http://on.wsj.com/1kXjkpE
|"BEIJING—Chinese prosecutors indicted a foreign husband-and-wife investigation team for allegedly illegally obtaining private information on Chinese citizens, in a case that has drawn attention to their work with U.K. drug giant GlaxoSmithKline PLC and to China's judicial system. . According to the state-run Xinhua News Agency on Monday, Shanghai prosecutors have indicted Peter William Humphrey, a 58-year-old British national, and his wife, Yu Yingzeng, a 61-year old American, for allegedly illegally trafficking personal information,...
  "|Tue Jul 15 00:46:31 +0000 2014||Chinese Prosecutors Indict Investigative Team |4.888470415151145e+17|http://on.wsj.com/1kXjkpC
Hester Plumridge|"LONDON—U.S. drug maker AbbVie Inc. is close to clinching a deal to buy Dublin-based Shire PLC for more than £31 billion ($53.6 billion), in what would be one of the largest so-called inversion deals through which U.S. companies are seeking a lower corporate tax burden.. After four days of renewed talks between the two drug makers, Shire said Monday it had received a revised offer from AbbVie of £53.20 a share over the weekend. Shire said it would be willing to recommend the deal to its shareholders subject to ""satisfactory...
  "|Mon Jul 14 20:19:32 +0000 2014||RT @stefaniei: Whole lotta pharma-deal-making going on: =WSJ_hp_LEFTTopStories http://pbs.twimg.com/media/Bsh2U6RCYAE4KAo.jpg|4.88779852741632e+17|http://online.wsj.com/articles/shire-gets-revised-abbvie-takeover-proposal-1405319326?mod
Jonathan D. Rockoff|"Pharmaceutical companies think ""inversions"" are good for their health.. The success of two pharmaceutical companies to close in on these tax-beneficial deals on Monday marked the latest wins in the health-care industry's efforts to head overseas for tax purposes.. Several U.S. drug companies have been trying to buy foreign rivals in...
  "|Mon Jul 14 18:25:05 +0000 2014||RT @JamieHeller: Why pharma cos thinks inversions are good for their health.   @jonathanrockoff|4.887510512655442e+17|http://on.wsj.com/1oY4baj
Shirley Wang|COPENHAGEN—Efforts to detect Alzheimer's disease earlier and more cheaply are focusing on signs of the ailment in the eye and sense of smell.. Scientists have found that certain biological changes in the retina and lens of the eye, and in the sense of smell, may help predict whether people with no or minor memory issues may go on to develop the progressive brain disease, according to findings presented here Sunday at the Alzheimer's Association International Conference.|Mon Jul 14 15:51:57 +0000 2014||RT @stefaniei: The key to detecting Alzheimer's disease early could be in the eye and sense of smell.  via @shirleysw�|4.887125117187072e+17|http://on.wsj.com/1sa7xvL
|Movie stars and musicians have used crowd funding to finance projects. So have any number of start-up businesses and non-profit organizations. But can crowd funding become a successful tool for underwriting very early-stage research for new drugs or diagnostic tests?. A new study suggests that researchers should explore the possibilities. After analyzing 97 crowd funding campaigns, the study concluded this is a “viable approach” for supporting research that tests proof-of-concept, or nascent theories. By doing so, researchers may increase the likelihood of success in securing traditional grants or private investment needed to underwrite additional clinical work.|Mon Jul 14 14:29:07 +0000 2014||RT @pharmalot: Can crowd funding jump start early-stage drug research? see study results here  #pharma #R&amp;D #raredise�|4.886916660487905e+17|http://blogs.wsj.com/pharmalot/2014/07/14/can-crowdfunding-jumpstart-early-stage-drug-research/
||Mon Jul 14 13:40:18 +0000 2014||RT @LauraLandroWSJ: Insights into where the smokes biz  heading: A tobacco CEO who 'vapes' could alter the industry @mikeesterl |4.8867938189705626e+17|
Anna Prior|" Abbott Laboratories said it would sell a portion of its generics pharmaceuticals business to Mylan Inc. in an all-stock transaction valued at $5.3 billion that is the latest example of a health-care deal driven in part to seek tax advantages.. Abbott will receive about a 21% stake, or 105 million shares, of a newly formed entity that will combine Mylan's existing business and Abbott's generic pharmaceuticals business in developed markets not including the U.S. The new entity will be organized in the Netherlands, enabling the...
  "|Mon Jul 14 13:39:54 +0000 2014||RT @joewalkerWSJ: Abbott to sell branded generics biz to Mylan for $5.3 billion  via @WSJ $ABT $MYL|4.88679282458497e+17|http://on.wsj.com/1wkZ4U5
||Mon Jul 14 13:35:50 +0000 2014||RT @stefaniei: Shire ready to do a deal with AbbVie with revised $53B takeover proposal. Leaves fewer options for Allergan. |4.886782592328786e+17|
||Mon Jul 14 13:35:12 +0000 2014||RT @TomBurtonWSJ: Sens. Grassley, Wyden investigate sky-high cost of hepatitis drug Sovaldi from Gilead. @WSJ @loftus  �|4.8867810000450765e+17|http://t.co/7dlF0reI
|Greetings and welcome to another working week. Hopefully, the weekend was a relaxing respite because, once again, that familiar routine of deadlines and meetings and assorted task has resumed. To cope, yes, we are quaffing that mandatory cup of stimulation; our flavor today is Blueberry Cobbler, which also helps fortify us as we attempt to hustle one of the short people out the door to a summer program. Busy, busy, busy. We trust you can relate. Meanwhile, here are a few items of interest to get you going. Have a great day and do stay in touch…. Speaking of interesting, AbbVie is close to clinching a deal to buy Shire $53 billion, in what would be one of the largest so-called inversion deals through which U.S. companies are seeking a lower corporate tax burden; Mylan Laboratories has agreed to pay $5.3 billion to buy so-called established drugs from Abbott Laboratories, and China has confirmed for the first time that Shanghai prosecutors have indicted a U.K. man and his American wife and business partner for work carried out in connection with the GlaxoSmithKline bribery scandal.|Mon Jul 14 13:33:54 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle.. Good Morning.. hot coffee &amp; hot headlines  #pharma $MYL $ABBV $SHPG #HIV $G�|4.886777707013407e+17|http://blogs.wsj.com/pharmalot/2014/07/14/pharmalot-pharmalittle-were-reading-about-abbvie-hiv-and-glaxo/
Mike Vilensky|"A cutting-edge medication that can help prevent HIV in healthy individuals is gaining favor with government officials, including New York Gov. Andrew Cuomo. . But in advocating for the drug, sold under the brand name Truvada, officials seeking to curtail HIV/AIDS infections are going up against some surprising opponents: high-profile AIDS activists who say they have serious questions about the drug's cultural and health impacts. . Debate...
  "|Mon Jul 14 02:40:42 +0000 2014||Cuomo's Plan for HIV Drug Draws Critics |4.885133886374584e+17|http://on.wsj.com/1sRnogj
Shirley Wang|COPENHAGEN—Efforts to detect Alzheimer's disease earlier and more cheaply are focusing on signs of the ailment in the eye and sense of smell.. Scientists have found that certain biological changes in the retina and lens of the eye, and in the sense of smell, may help predict whether people with no or minor memory issues may go on to develop the progressive brain disease, according to findings presented here Sunday at the Alzheimer's Association International Conference.|Sun Jul 13 12:39:47 +0000 2014||Key to Detecting Alzheimer's Early Could Be in the Eye |4.883017632088105e+17|http://on.wsj.com/1sacGUH
|SILVER SPRING, Md.—Members of a panel advising the Food and Drug Administration on a medical device that can spread cancer in women on Friday made a variety of suggestions to reduce that risk, from an outright ban to limiting its use among patients.. The positions emerged amid two days of often-emotional testimony about devices called laparoscopic power morcellators. The panel was asked to evaluate the potential risks and benefits of the tool used in roughly 50,000 procedures a year.|Sat Jul 12 00:58:24 +0000 2014||Fate of Uterine Device Now in Hands of FDA |4.877628671945646e+17|http://on.wsj.com/1sJ3pjU
||Fri Jul 11 22:32:16 +0000 2014||"RT @JeanneWhalen: Senate Finance Committee probing Gilead over hep C drug's $84,000 price, saying it ""raises serious concerns."" "|4.8772609023308595e+17|
Michael M. Phillips|WASHINGTON—The Department of Veterans Affairs has begun ousting dozens of brain-damaged veterans from special therapeutic group homes, setting off a scramble for housing and care.. In recent weeks, VA case workers have warned 53 veterans they'll have to leave the privately run homes by Sept. 15, according to the agency. Ten have already been discharged from the care facilities and sent to nursing homes, state veterans homes or to live with family members.|Fri Jul 11 22:32:01 +0000 2014||RT @MPhillipsWSJ: Congress dithers, forcing @DeptVetAffairs to oust brain-damaged vets from special group homes.  |4.877260275491799e+17|http://on.wsj.com/1jjGs6r
|"Pharmaceutical company Shire PLC met with rival AbbVie Inc. earlier this week to discuss the terms of AbbVie's $51 billion takeover proposal, according to a person familiar with the matter.. The companies met after AbbVie raised its cash-and-stock proposal, and the discussions aimed to help Shire understand the ins and outs of the latest offer, according to the person.. The...
  "|Fri Jul 11 18:38:14 +0000 2014||RT @Loftus: Shire, AbbVie met this week to discuss latest takeover proposal. $ABBV   via @WSJ $SHPG|4.8766719359821414e+17|http://on.wsj.com/1wbxuIS
||Fri Jul 11 17:57:00 +0000 2014||RT @betswrites: CDC stopping shipments of deadly pathogens from labs after two recent accidents with anthrax and flu. Our story. |4.876568204930171e+17|
||Fri Jul 11 17:06:50 +0000 2014||RT @stefaniei: When a third party pays your health-insurance premium. The latest in our Faces of the ACA series. #profile=1|4.8764419296198656e+17|http://graphics.wsj.com/HealthProfiles/
||Fri Jul 11 15:50:18 +0000 2014||RT @Loftus: Read the letter from US Senators to Gilead seeking justification for price tag of HepC drug Sovaldi: %20Document%20Request%20to%20Gilead%207-11-141.pdf|4.8762493378759066e+17|http://www.finance.senate.gov/imo/media/doc/Wyden-Grassley
||Fri Jul 11 14:41:41 +0000 2014||RT @stefaniei: Faces of the ACA: Truman CEO  John Bluford looks back on the health law's impact on his safety net hospital. |4.87607665083052e+17|
||Fri Jul 11 14:40:39 +0000 2014||RT @stefaniei: Faces of the ACA: Update on how our profilee Jaime Hood got a new policy for her hemophiliac son, and a new job. |4.876074042602414e+17|
Michael M. Phillips|WASHINGTON—The Department of Veterans Affairs has begun ousting dozens of brain-damaged veterans from special therapeutic group homes, setting off a scramble for housing and care.. In recent weeks, VA case workers have warned 53 veterans they'll have to leave the privately run homes by Sept. 15, according to the agency. Ten have already been discharged from the care facilities and sent to nursing homes, state veterans homes or to live with family members.|Fri Jul 11 14:36:05 +0000 2014||RT @MPhillipsWSJ: VA begins ousting brain-damaged vets from special-care homes. Why? Ask Congress. |4.876062576256041e+17|http://on.wsj.com/1jjGs6r
||Fri Jul 11 13:50:32 +0000 2014||RT @jenniferlevitz: At FDA hearing: Trade group for minimally invasive gynecologists gives goal: convince panel that power morcellation sho�|4.875947936994017e+17|
|A majority of STEM graduates don’t work in occupations in the field, according to Census data from 2012. STEM, which stands for science, technology, engineering and mathematics, is a segment of the education realm President Barack Obama is pushing with his “. ” campaign.. Yesterday, the Journal reported on a National Center for Education Statistics look at graduates from the 2007-2008 class, which showed .  were employed. However, the Census data reported today showed .  in these areas weren’t employed in STEM jobs.|Fri Jul 11 13:30:14 +0000 2014||RT @stefaniei: If you major in biology, will you become a biologist? Apparently not so much.   via @wsjnumbers|4.875896844331254e+17|http://on.wsj.com/1zs2VDf
||Fri Jul 11 13:26:27 +0000 2014||RT @betswrites: Fauci: no setback in #AIDS cure quest despite #HIV resurgence in Mississippi girl who was thought cured. My story. |4.875887308161966e+17|
|Hired someone new and exciting? Promoted a rising star? Finally solved that hard-to-fill spot? Share the news with us and we’ll share it with others. That’s right. Send us your changes and we’ll find a home for them. Don’t be shy. Everyone wants to know who is coming and going, especially with all the ongoing layoffs. Despite the downsizing, there is movement. Here are some the latest comings and goings. Recognize anyone?|Fri Jul 11 13:26:16 +0000 2014||RT @pharmalot: Up and Down the Ladder.. job changes.. comings &amp; goings.. recognize anyone?  #pharma $THRX $BAX $ALPMY�|4.8758868489273754e+17|http://blogs.wsj.com/pharmalot/2014/07/11/up-and-down-the-ladder-the-latest-comings-and-goings-at-baxter-astellas-and/
|Hello, everyone, and nice to see you again. We have returned our civic duty just in time for our weekly ritual – daydreaming about weekend plans.  Our agenda is, as usual, rather modest. We hope to spend ‘quality time’ with one or more short people, tidy up around the castle and take a nap or two. And you? Anything interesting planned? This is, of course, a lovely time of year to enjoy the great outdoors, so perhaps a sojourn to a beach or lake is in order. Or taking a long walk can be good for the soul. And then there is that upcoming soccer match to watch. Well, whatever you do, have a grand time, but be safe. See you soon…. Meanwhile, Shire is hearing from its shareholders by way of letters, telephone calls and meetings with its chairwoman about holding talks with AbbVie. Sarepta Therapeutics released study results of its drug for treating Duchenne muscular dystrophy and these suggested less of a decline in walking ability from previous studies, sending its stock plunging. And the U.K.’s National Health Service and other European public health programs are set to be carved out of a proposed transatlantic trade deal to protect them from legal challenges by U.S. corporations.|Fri Jul 11 13:25:57 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle.. The Weekend Nears.. headlines &amp; weekend daydreams  #pharma $SRPT $ABBV $SHP�|4.875886078098227e+17|http://blogs.wsj.com/pharmalot/2014/07/11/pharmalot-pharmalittle-the-weekend-nears-read-about-shire-sarepta-and-much-more/
Jennifer Levitz|SILVER SPRING, Md.—A member of a panel advising the government on the safety of a medical device that can spread cancer in women stepped down after the U.S. Food and Drug Administration reviewed consulting fees he accepted from a device manufacturer, the agency said Thursday.. San Francisco gynecologist Andrew Brill removed himself from the 16-member panel before two days of hearings on the device were set to begin Thursday, an FDA spokeswoman said. A spokesman for Dr. Brill referred questions to the FDA. |Fri Jul 11 01:00:13 +0000 2014||Doctor Quits Uterine-Device Safety Panel Over Conflict |4.874009357741097e+17|http://on.wsj.com/1njgAY7
Betsy McKay|A Mississippi child born with the AIDS virus who scientists thought might have been cured following drug treatment has shown signs of infection again, in a disappointing turn for researchers who had hoped the case would identify one path to a cure. . In March, doctors said the young girl was still free of the virus even though she hadn't been on any antiretroviral drugs for about two years. But doctors found detectable levels of HIV, the virus that causes AIDS, in her blood during a routine checkup earlier this month.|Fri Jul 11 01:00:13 +0000 2014||Child Hoped to Be Cured of HIV Shows Signs of Virus |4.8740093511981056e+17|http://on.wsj.com/1w7VQmM
Natalie Andrews|President Barack Obama’s appearance on Funny or Die’s “Between Two Ferns” with Zach Galifianakis received an Emmy nomination in the “outstanding short-format live-action entertainment program” category.|Thu Jul 10 20:20:39 +0000 2014||"RT @TimJHanrahan: So ""Between Two Ferns"" WAS good after all?  by @nataliewsj  http://pbs.twimg.com/media/BsNXVqvCUAAja4v.jpg"|4.873305800997642e+17|http://blogs.wsj.com/washwire/2014/07/10/obamas-between-two-ferns-gets-emmy-nomination/
Betsy McKay|A Mississippi child born with the AIDS virus who scientists thought might have been cured following drug treatment has shown signs of infection again, in a disappointing turn for researchers who had hoped the case would identify one path to a cure. . In March, doctors said the young girl was still free of the virus even though she hadn't been on any antiretroviral drugs for about two years. But doctors found detectable levels of HIV, the virus that causes AIDS, in her blood during a routine checkup earlier this month.|Thu Jul 10 20:17:59 +0000 2014||RT @stefaniei: Setback: Girl who appeared cured of HIV shows signs she still has virus.  Our earlier story: |4.873299087259402e+17|http://on.wsj.com/1jhpzcz
||Thu Jul 10 20:04:45 +0000 2014||RT @jenniferlevitz: WSJ scoop:  A member of FDA hearing on cancer risk of surgical tool stepped down over ties to device maker J &amp; J. http:�|4.873265814936289e+17|
|"For most of the three decades that Ancient Harvest has been selling quinoa, business was relatively tame as it supplied boutique supermarkets and health-food stores.. That changed abruptly about five years ago. Major retailers started seeking out the brand—and sales took off. . Today, Ancient Harvest quinoa products—which now include quinoa...
  "|Thu Jul 10 17:37:56 +0000 2014||Quinoa Rides the 'Superfoods' Wave |4.872896323551232e+17|http://on.wsj.com/1jh5R0G
||Thu Jul 10 16:24:45 +0000 2014||RT @garyrosenWSJ: Game theory for parents: how the science of decision-making can get your kids to share, eat veggies &amp; go to bed. |4.872712174064394e+17|
||Thu Jul 10 16:22:03 +0000 2014||RT @stefaniei: A study finds that severe obesity in New York City public school students declined in the five years ended in 2011. |4.8727053387709235e+17|
Joseph Walker|" Regeneron Pharmaceuticals Inc. and Sanofi S.A. said they would begin a late-stage study of an experimental treatment for chronic eczema in hopes of gaining U.S. regulatory approval following mid-stage studies in which the drug significantly reduced patients' skin rashes and itchiness. . The drug, called dupilumab, is thought to treat the disease by blocking the body's allergic response to environmental antigens. Moderate to severe eczema, also known as atopic dermatitis, affects as many as one million people in the U.S., according...
  "|Thu Jul 10 13:21:29 +0000 2014||RT @joewalkerWSJ: Regeneron, Sanofi to Begin Late-Stage Study for Eczema Drug  $REGN $SNY|4.872250939833221e+17|http://on.wsj.com/1w2oZ2R
|Rise and shine, everyone, another shiny day is on the way. However, this will be an abbreviated session for yours truly, because we have been tapped to sit in judgment at one of the local courthouses. This could prove quite interesting or terminally dull – one never knows what to expect when staring the justice system in the face. In any event, our appearance may eat up a considerable amount of time, as you can imagine. Just the same, we have assembled your daily menu of tidbits to consume. So dig in. Meanwhile, we hope to see you again very soon. Have a smashing day…|Thu Jul 10 13:21:13 +0000 2014||RT @pharmalot: Pharmalot..Pharmalittle.. Good Morning.. headlines &amp; deadlines  #pharma $AGN $VRX $SNY $REGN #marijuna�|4.8722502902194995e+17|http://blogs.wsj.com/pharmalot/2014/07/10/pharmalot-pharmalittle-were-reading-about-allergan-marijuana-and-much-more/
||Thu Jul 10 13:19:58 +0000 2014||RT @stefaniei: For women with polycystic ovary syndrome,  letrozole may boost pregnancy chances vs current care, study shows. |4.872247118864261e+17|
Sean Gardiner|"More than two-thirds of the 28,644 citywide arrests for alleged possession of small amounts of marijuana in 2013 were dismissed with the approval of district attorneys' offices after the cases went to court, state statistics show.. That predictable outcome was one of the reasons that rooklyn District Attorney Kenneth Thompson has decided not to prosecute similar arrests, saying it is ""difficult to justify"" allowing the majority of those cases to go through the court system."|Thu Jul 10 02:53:43 +0000 2014||Brooklyn's New Take on Pot |4.8706711201631846e+17|http://on.wsj.com/1kGhpp9
Leslie Brody|Severe obesity among New York City public school students in kindergarten through eighth grade declined in the five years ended in 2011, according to a new peer-reviewed study being released Thursday.. The rate of severe obesity dipped to 5.7% of these children, from 6.3%. Obesity also fell, to 20.7% from 21.9%. These problems were most acute among minorities, boys and poor children, said the study, in the journal Preventing Chronic Disease. |Thu Jul 10 02:53:43 +0000 2014||Study Finds Obesity Decline in City Students |4.870671113997599e+17|http://on.wsj.com/1mLdqgV
Shirley S. Wang|"Women with polycystic ovary syndrome who are struggling with infertility have a better chance at getting pregnant with a medication different than the one typically used in clinics today, new research suggests.. A 750-women government-funded study, one of the largest to date looking at infertility and PCOS, found that the drug letrozole improves ovulation and results in higher pregnancy and live birthrates than clomiphene, sometimes known as Clomid, which is considered the first-line treatment. Letrozole is a generic drug and...
  "|Thu Jul 10 02:53:43 +0000 2014||Study Shows Letrozole's Efficacy in Boosting Pregnancy Odds |4.87067110682538e+17|http://on.wsj.com/1kGhp8N
||Wed Jul 09 21:19:22 +0000 2014||"RT @stefaniei: How We Eat: A once-obscure grain from the Andes is now a ""super-food"" darling. Can you pronounce Quinoa? �"|4.869829715186442e+17|http://t.co/rz4qAl4
David Benoit| Allergan Inc. Chief Executive David Pyott is looking at potential sizable acquisitions, at the urging of his shareholders, he said on Wednesday, as he seeks to fight off a $53 billion hostile offer from Valeant Pharmaceuticals International Inc. and activist investor William Ackman.. Mr. Pyott, in an interview, said he was always looking at potential targets and pointed to an estimated $14 billion in future free-cash flow and his company's ability to easily raise a hefty amount of debt as giving him the firepower for a deal.|Wed Jul 09 21:16:00 +0000 2014||RT @jonathanrockoff: $AGN, urged to deal, can draw on $14bn in free cash flow and $bns more in debt, CEO tells @WSJ  �|4.8698212239857254e+17|http://on.wsj.com/1jeERPr
Anna Wilde Mathews|"A closely watched study that aimed to remove the financial incentive for doctors to prescribe expensive cancer drugs delivered a contradictory result, with lower overall treatment spending but higher chemotherapy medication costs.. The results of the study, which involved UnitedHealth Group Inc.'s insurance arm and five oncology practices, raise questions about the most effective way to trim the rapidly growing tab for cancer care. The U.S. spent more on cancer drugs last year —$37 billion, up 19% in five years—than any other...
  "|Wed Jul 09 17:10:20 +0000 2014||RT @annawmathews: UnitedHealth cancer study surprise: higher drug cost, lower overall spending.  via @WSJ|4.8692029845406106e+17|http://on.wsj.com/1jcaqt7
|"BRUSSELS—European Union regulators handed down fines totaling €427.7 million ($582.1 million) to French pharmaceutical company Laboratoires Servier SA and five generic drug producers on Wednesday for colluding to delay a cheaper version of a blood-pressure medicine.. The decision is the third and by far the largest set of fines imposed by EU antitrust authorities for so-called pay-for-delay deals in the pharmaceutical industry, in which drug makers are accused of paying generic rivals to delay the introduction of cheaper versions...
  "|Wed Jul 09 17:09:49 +0000 2014||RT @JeanneWhalen: Big European crackdown on pay-for-delay deals. EU fines six drug companies �428 million:  |4.8692016705070694e+17|http://on.wsj.com/1jdvVtn
Janet Adamy|"Medicare allowed $1.5 billion in 2010 payments to clinical laboratories for claims that raised red flags, according to a report to be released Wednesday, the latest example of how the federal insurance program for the elderly and disabled is susceptible to misspending and abuse..  The report, by the Department of Health and Human Services' Office of Inspector General, found that more than 1,000 laboratories showed five or more measures of questionable billing during that year, the latest available when the office began compiling...
  "|Wed Jul 09 15:32:51 +0000 2014||New report on Medicare Part B highlights how the program is susceptible to misspending and abuse. |4.8689576485009e+17|http://on.wsj.com/1vZ6r3D
Laura Landro|"Most parents are careful to spread sunscreen on their children. One risk from the sun that often gets overlooked: damage to young eyes.. Vision-care experts are stepping up efforts to raise awareness of the danger of overexposure to the sun's ultraviolet rays, which is cumulative and irreversible. Children and adolescents are especially vulnerable to the sun's rays because their ocular lenses aren't yet mature and can't filter UV light as effectively as adults, causing damage to the retina. The average child takes in about...
  "|Wed Jul 09 14:31:19 +0000 2014||RT @stefaniei: Cool graphic explaining why kids' eyes need more protection from the sun. @lauralandrowsj  |4.868802792658043e+17|http://on.wsj.com/1r3m0Xx
Anna Wilde Mathews|"A closely watched study that aimed to remove the financial incentive for doctors to prescribe expensive cancer drugs delivered a contradictory result, with lower overall treatment spending but higher chemotherapy medication costs.. The results of the study, which involved UnitedHealth Group Inc.'s insurance arm and five oncology practices, raise questions about the most effective way to trim the rapidly growing tab for cancer care. The U.S. spent more on cancer drugs last year —$37 billion, up 19% in five years—than any other...
  "|Wed Jul 09 13:32:59 +0000 2014||RT @stefaniei: UnitedHealth experiment in changing oncologists' pay to curb drug costs yields mixed results.  via @an�|4.868656023014277e+17|http://on.wsj.com/1jcaqt7
|Another would-be U.S. acquirer has run afoul of U.K. takeover rules.. AbbVie Inc. was forced Wednesday to retract statements it made the previous day on shareholder support for its $51.62 billion takeover offer for London-listed Shire PLC.. The U.S. drug company said it wanted to clarify certain press and wire-service reports, adding, “AbbVie confirms that it has not received any written commitments of support and accordingly retracts the statements.”|Wed Jul 09 13:24:36 +0000 2014||RT @Loftus: Oops�did I say 'generally supportive'? UK rules trip up AbbVie CEO in bid for Shire:  via @WSJ $ABBV @hes�|4.868634915892101e+17|http://on.wsj.com/VXkgVw
Hester Plumridge|"LONDON—Shares in British biotech group Proteome Sciences PLC rose sharply Tuesday after the company made what it called a ""significant step"" toward developing a blood test for Alzheimer's.. In a study co-written with researchers from King's College London, the company said it has identified a set of 10 proteins in blood that can predict the onset of Alzheimer's, the most common form of dementia. . There...
  "|Wed Jul 09 13:15:46 +0000 2014||RT @LauraLandroWSJ: Proteome Sciences announced 'significant step' toward a blood test to predict Alzheimer's  via @W�|4.86861270168404e+17|http://on.wsj.com/1pWPnxK
Janet Adamy|"Medicare allowed $1.5 billion in 2010 payments to clinical laboratories for claims that raised red flags, according to a report to be released Wednesday, the latest example of how the federal insurance program for the elderly and disabled is susceptible to misspending and abuse..  The report, by the Department of Health and Human Services' Office of Inspector General, found that more than 1,000 laboratories showed five or more measures of questionable billing during that year, the latest available when the office began compiling...
  "|Wed Jul 09 13:15:10 +0000 2014||RT @stefaniei: OIG report raises red flags on $1.7B of questionable lab billing to Medicare. @Janetadamy |4.8686111660652134e+17|http://on.wsj.com/1vZ6r3D
|Good morning, folks, and how are you today? This is the middle of the week, of course, which suggests myriad challenges lie ahead. In other words, getting through the next few days can be like running a gauntlet. Then again, we survived this much, so we must be doing something right, yes? So why not celebrate with a cup of stimulation? While you contemplate the possibilities, here are some tidbits to help you get started. Hope your day goes well and, as always, do stay in touch…. In an unexpected move, U.S. Sen. Patrick Leahy, a Vermont Democrat, abruptly dropped a bill addressing patent trolls that threaten to sue businesses over frivolous patent-infringement claims. Allergan, which is being stalked by Valeant Pharmaceuticals and Bill Ackman’s Pershing Square hedge fund, plans to shelve unpromising pipeline drugs and overhaul management incentives. And the European Union fined several drug makers a total of $583 million for blocking cheaper generics.|Wed Jul 09 13:14:56 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle.. Good Morning.. more hot coffee, hot temps &amp; hot headlines  #pharma $AGN $TE�|4.8686105917812326e+17|http://blogs.wsj.com/pharmalot/2014/07/09/pharmalot-pharmalittle-were-reading-about-allergan-patent-trolls-and-lots-more/
Hester Plumridge|"LONDON—Shares in British biotech group Proteome Sciences PLC rose sharply Tuesday after the company made what it called a ""significant step"" toward developing a blood test for Alzheimer's.. In a study co-written with researchers from King's College London, the company said it has identified a set of 10 proteins in blood that can predict the onset of Alzheimer's, the most common form of dementia. . There...
  "|Wed Jul 09 04:14:38 +0000 2014||Alzheimer's Blood Test Progress Boosts British Biotech |4.867250858356982e+17|http://on.wsj.com/1vZ8ILZ
Jon Kamp|"A U.S. Food and Drug Administration database that catalogs medical-device problems holds thousands of entries on a tool called a laparoscopic power morcellator, used since the 1990s. . But before December, none of those reports linked the tool to a potentially deadly risk: worsening a rare and often-hidden uterine cancer. Instead, older entries documented malfunctions and occasional injuries to patients.. Medical...
  "|Tue Jul 08 23:50:39 +0000 2014||Cancer Risk Raises Doubt on FDA Oversight |4.8665865623085056e+17|http://on.wsj.com/1vYoIOy
Anna Wilde Mathews|"A closely watched study that aimed to remove the financial incentive for doctors to prescribe expensive cancer drugs delivered a contradictory result, with lower overall treatment spending but higher chemotherapy medication costs.. The results of the study, which involved UnitedHealth Group Inc.'s insurance arm and five oncology practices, raise questions about the most effective way to trim the rapidly growing tab for cancer care. The U.S. spent more on cancer drugs last year —$37 billion, up 19% in five years—than any other...
  "|Tue Jul 08 23:50:39 +0000 2014||Study on Cancer Care Yields Mixed Results |4.866586553961677e+17|http://on.wsj.com/1vYoKWo
||Tue Jul 08 19:54:58 +0000 2014||RT @jenniferlevitz: A medical device likely worsened cancer in women for years. Why is FDA/med comm. only addressing this now? @jon_kamp  h�|4.8659934278742016e+17|
Sumathi Reddy|The long list of side effects rattled off at the end of TV drug ads and found on many websites is giving some doctors a headache.. Many people often believe, research shows, they are experiencing side effects even when they're not, ranging from minor dizziness to muscle pain and heart palpitations. That prompts some patients to stop taking their medicine, which can increase their health risk. Physicians say patient concerns about adverse effects from drugs are an issue they deal with almost every day.|Tue Jul 08 16:40:10 +0000 2014||"RT @rddysum: Real or imaged? The skinny on medication side effects. This week's ""Your Health"" column:  via @WSJ"|4.86550319812608e+17|http://on.wsj.com/1vTuIb8
||Tue Jul 08 16:03:26 +0000 2014||RT @stefaniei: ICYMI: A provocative and poignant read on the era when doctor knew best. via @barronlerner in WSJ Review.  |4.865410743124664e+17|
||Tue Jul 08 15:57:56 +0000 2014||RT @JeanneWhalen: Shire shareholders react cautiously to higher AbbVie bid. Share price still below the �55 AbbVie is offering. |4.865396930191237e+17|
Melinda Beck|" Jennifer James and her husband don't have a lot of clutter—but they do find it hard to part with their children's things. The guest cottage behind their home in Oklahoma City is half-filled with old toys, outgrown clothing, artwork, school papers, two baby beds, a bassinet and a rocking horse.. ""Every time I think about getting rid of it, I want to cry,"" says Ms. James, a 46-year-old public-relations consultant. She fears her children, ages 6, 8 and 16, will grow up and think she didn't love them if she doesn't save...
  "|Tue Jul 08 14:46:05 +0000 2014||RT @MelindaBeckWSJ: The Excess Files: Different cluttered closets say different things about their owners  via @WSJ|4.8652161151716966e+17|http://on.wsj.com/1oeY67y
