author|contents|date|tags|title|tweetid|url
||Fri Oct 03 20:58:58 +0000 2014||Social support tied to outcomes among young heart patients |5.1814319173718016e+17|http://reut.rs/1vlZB8Z
||Fri Oct 03 20:38:30 +0000 2014||RT @ReutersLive: Press briefing on the U.S. government's response to the #Ebola epidemic in West Africa. Watch LIVE now: …|5.181380436065116e+17|http://t.co/8J3iYq
||Fri Oct 03 20:18:23 +0000 2014||RT @ReutersUS: Four people quarantined in Texas Ebola case will be moved soon to another location: Dallas County Fire Marshal|5.1813297899280794e+17|
||Fri Oct 03 19:38:00 +0000 2014||Ebola death toll rises to 3,439: WHO |5.181228159551693e+17|http://reut.rs/10pxOLD
||Fri Oct 03 19:34:37 +0000 2014||RT @ReutersLive: White House briefing on Ebola delayed. Stay tuned here: |5.181219649476444e+17|http://reut.rs/1xLTjE6
||Fri Oct 03 19:27:43 +0000 2014||RT @ReutersLive: MINUTES AWAY: White House briefing on #Ebola. LIVE: |5.181202305106616e+17|http://reut.rs/ZC5XaN
||Fri Oct 03 19:17:30 +0000 2014||E. coli detected for the second time in water supply near Seattle |5.1811765743519334e+17|http://reut.rs/1vlp969
||Fri Oct 03 19:17:29 +0000 2014||Patients tend to listen more to female doctors |5.181176558245888e+17|http://reut.rs/10pvunG
||Fri Oct 03 16:53:05 +0000 2014||DOT spokesman confirms it has issued special waste management permit for Texas hospital caring for Ebola patient.|5.180813144034017e+17|
||Fri Oct 03 15:36:46 +0000 2014||How gaps in data are hindering the fight against #Ebola:  http://pbs.twimg.com/media/BzCGvcnIIAArou_.jpg|5.180621070202634e+17|http://reut.rs/ZB3Ow3
||Fri Oct 03 15:27:36 +0000 2014||Low-cost home fixes may prevent falls |5.180598034959237e+17|http://reut.rs/1vk11Ro
||Fri Oct 03 15:13:37 +0000 2014||Many U.S. nurses say they are unprepared to handle #Ebola patients: |5.180562808761426e+17|http://reut.rs/1xKUXpH
||Fri Oct 03 15:09:44 +0000 2014||Many young pregnant women need better dental care: study |5.180553073152778e+17|http://reut.rs/1vjVWZ3
||Fri Oct 03 14:22:19 +0000 2014||U.S. nurses say they are unprepared to handle Ebola patients |5.18043373849301e+17|http://reut.rs/1vjBUxV
||Fri Oct 03 14:17:07 +0000 2014||RT @ReutersUS: Officials to dispose of items and clean Dallas apartment where Ebola patient stayed:  http://t.co/EPAG…|5.180420642911355e+17|http://reut.rs/1vEec0I
||Fri Oct 03 14:09:56 +0000 2014||People with #Ebola can get through airport screenings and onto a plane with a lie and a lot of ibuprofen: |5.180402546670551e+17|http://reut.rs/1rRjLIX
||Fri Oct 03 13:55:38 +0000 2014||Liberia imposes media restrictions on 'invasive' Ebola coverage |5.180366581604024e+17|http://reut.rs/10oKpOY
||Fri Oct 03 13:55:37 +0000 2014||Battle against Ebola hampered by gaps in data, hidden cases |5.180366547881902e+17|http://reut.rs/10oKna3
||Fri Oct 03 13:42:03 +0000 2014||RT @ReutersTech: #Facebook already knows your interests -- soon it could know the state of your health:  http://t.co/…|5.180332390434775e+17|http://reut.rs/1ujgwLp
||Fri Oct 03 13:25:50 +0000 2014||RT @ReutersUS: Four people close to the U.S. Ebola patient are quarantined in a Dallas apartment:  http://t.co/qc0wYA…|5.180291568490373e+17|http://reut.rs/1tndf9z
||Fri Oct 03 09:29:22 +0000 2014||Ebola patient arrives in Germany from Sierra Leone: local officials |5.1796964735084134e+17|http://reut.rs/1vi6fNs
||Fri Oct 03 05:35:18 +0000 2014||Prescription for avoiding Ebola airport screening: ibuprofen |5.179107456534692e+17|http://reut.rs/1vh6AzY
||Fri Oct 03 01:16:23 +0000 2014||American cameraman for NBC News diagnosed with Ebola in Liberia |5.178455879754957e+17|http://reut.rs/10njfYS
||Fri Oct 03 01:00:38 +0000 2014||U.S. appeals court lets Texas enforce abortion clinic rules |5.178416242449695e+17|http://reut.rs/1vfYojh
||Fri Oct 03 00:33:55 +0000 2014||Four close to U.S. Ebola patient quarantined in Dallas apartment |5.178348989511393e+17|http://reut.rs/1vfQJ4v
||Thu Oct 02 23:33:07 +0000 2014||UK cost agency NICE rejects another Roche cancer drug |5.1781959773587456e+17|http://reut.rs/1vfzvED
||Thu Oct 02 23:04:01 +0000 2014||Federal appeals court allows Texas abortion restrictions to take effect |5.178122763937055e+17|http://reut.rs/1vfs6F2
||Thu Oct 02 22:36:54 +0000 2014||U.S. heroin deaths double in link to prescription painkillers: CDC |5.1780545221492736e+17|http://reut.rs/10n4sxk
||Thu Oct 02 21:29:25 +0000 2014||Caregiver training may help mentally disabled adults with dental care |5.1778846811908096e+17|http://reut.rs/10mY49e
||Thu Oct 02 20:28:48 +0000 2014||Green offices make employees happier and more productive: study |5.177732122023035e+17|http://reut.rs/10mRbVq
||Thu Oct 02 18:56:18 +0000 2014||EU agency adopts plan to cut clinical trial secrecy |5.177499349056512e+17|http://reut.rs/10mHjeu
||Thu Oct 02 18:56:18 +0000 2014||Ebola patient to fly to Germany for treatment |5.177499331230597e+17|http://reut.rs/1vearh3
||Thu Oct 02 18:24:50 +0000 2014||HIV pandemic's roots traced back to 1920s Kinshasa |5.1774201776257024e+17|http://reut.rs/1vdYKqQ
||Thu Oct 02 17:48:53 +0000 2014||Saudi authorities on Ebola watch as millions gather for haj |5.1773296803580314e+17|http://reut.rs/1nSM0Yi
||Thu Oct 02 17:48:52 +0000 2014||Exxon sees some disruption from Ebola outbreak: CEO |5.177329661190021e+17|http://reut.rs/1vdLMcD
||Thu Oct 02 17:48:52 +0000 2014||HIV treatment, awareness lacking among U.S. gay, bisexual men |5.1773296435737805e+17|http://reut.rs/1nSM36o
||Thu Oct 02 17:35:09 +0000 2014||RT @ReutersUS: Liberia says could prosecute U.S. Ebola patient Thomas Eric Duncan for making false declaration on travel document.|5.177295107339182e+17|
||Thu Oct 02 17:27:32 +0000 2014||"CDC: Of the 100 contacts being assessed, ""a handful"" have been identified as possibly exposed to Ebola."|5.177275968226632e+17|
||Thu Oct 02 17:26:32 +0000 2014||CDC: Health officials have interviewed most of the 100 people who may have had contact with the Dallas Ebola patient.|5.177273461710848e+17|
||Thu Oct 02 17:08:21 +0000 2014||Eli Lilly stops development of lupus drug; XTL shares soar |5.177227702776955e+17|http://reut.rs/1nSydks
||Thu Oct 02 17:06:41 +0000 2014||RT @ReutersOpinion: Controlling #Ebola isn't about high-tech treatments or cures - it's far simpler than that, but harder to get right: htt…|5.177223506459402e+17|
||Thu Oct 02 16:35:54 +0000 2014||RT @ReutersUS: Up to 100 people may have had direct or indirect contact with Dallas #Ebola patient:  http://t.co/qtgt…|5.1771460128343654e+17|http://reut.rs/1oEHCXD
||Thu Oct 02 16:07:26 +0000 2014||ACLU sues to block Alabama underage abortion hearings law |5.177074370263327e+17|http://reut.rs/1vdbtdm
||Thu Oct 02 15:51:48 +0000 2014||MERS patient in Austria assumed infectious on Doha-Vienna flight: WHO |5.177035044720763e+17|http://reut.rs/1nS8Wa4
||Thu Oct 02 15:31:37 +0000 2014||Air industry battles Ebola with heat scans and handwash |5.176984258871419e+17|http://reut.rs/1vcXh46
||Thu Oct 02 15:25:56 +0000 2014||RT @ReutersUS: More than 80 people had direct or indirect contact with U.S. #Ebola patient: |5.176969950045143e+17|http://reut.rs/1x2WDrn
||Thu Oct 02 15:06:39 +0000 2014||Food crisis looms as Ebola rampages through West Africa |5.1769214237517414e+17|http://reut.rs/1nRNstS
||Thu Oct 02 15:06:39 +0000 2014||Supreme Court to decide Idaho Medicaid reimbursement dispute |5.176921404960973e+17|http://reut.rs/1vcO37G
||Thu Oct 02 14:39:27 +0000 2014||Dallas Ebola patient vomited outside apartment as he was bundled into ambulance:  http://pbs.twimg.com/media/By8wCQpIAAAz_cQ.jpg|5.176852977617592e+17|http://reut.rs/Zvtom6
||Thu Oct 02 14:35:10 +0000 2014||Pay attention to pollution to combat asthma symptoms: case study |5.176842166589317e+17|http://reut.rs/1nRBoZI
||Thu Oct 02 14:35:09 +0000 2014||Ariad Pharma's lung cancer drug gets breakthrough therapy status |5.176842148344095e+17|http://reut.rs/1vcBp8V
||Thu Oct 02 14:21:55 +0000 2014||RT @LMariaGarza: My latest: #Ebola arrival shakes cultural crossroads community in Dallas  via @Reuters|5.176808840579318e+17|http://reut.rs/1vA2J39
||Thu Oct 02 13:56:51 +0000 2014||RT @ReutersUS: Dallas County said 12 to 18 people were in direct contact with Ebola patient, others were in contact with that group.|5.1767457755274445e+17|
||Thu Oct 02 13:55:52 +0000 2014||RT @ReutersUS: More than 80 people in contact with Ebola patient or people who came in direct contact with Ebola patient: Dallas County|5.1767432693889434e+17|
||Thu Oct 02 13:31:30 +0000 2014||RT @ReutersUS: Up to 80 people had contact with Dallas #Ebola patient: |5.176681958772818e+17|http://reut.rs/1vxt547
||Thu Oct 02 13:20:42 +0000 2014||Eli Lilly to drop development of lupus drug |5.176654799354061e+17|http://reut.rs/1nRaMYT
||Thu Oct 02 13:20:17 +0000 2014||RT @ReutersUS: #Ebola patient in Dallas was seen vomiting outside apartment on way to hospital:  http://t.co/OjuzxoDp…|5.176653731903611e+17|http://reut.rs/1x2svwg
||Thu Oct 02 12:47:03 +0000 2014||Cuban doctors, nurses head to West Africa to help in Ebola fight |5.176570105996575e+17|http://reut.rs/1nQZeVw
||Thu Oct 02 12:01:42 +0000 2014||Emirates president says Ebola hits Asian demand for Africa flights |5.176455976258396e+17|http://reut.rs/1nQJHoF
||Thu Oct 02 11:21:01 +0000 2014||Silicon Valley takes benefits 'arms race' to health care |5.176353611584635e+17|http://reut.rs/1nQwqMD
||Thu Oct 02 11:12:12 +0000 2014||Ebola stabilizing in Liberia, doomsday forecasts wrong - president |5.176331397753897e+17|http://reut.rs/1vbr2SB
||Thu Oct 02 09:44:26 +0000 2014||UK must channel aid to fight FGM in Sierra Leone: lawmakers |5.1761105123252634e+17|http://reut.rs/1nQ4lVS
||Thu Oct 02 09:26:14 +0000 2014||Britain calls for international help on Ebola as London conference begins |5.1760647223116595e+17|http://reut.rs/1nPZqEm
||Thu Oct 02 04:33:48 +0000 2014||Exclusive: U.S. nears solution for safe disposal of Ebola waste |5.1753288126746214e+17|http://reut.rs/1v9B46J
||Thu Oct 02 03:28:17 +0000 2014||Australia criticized for not sending medical staff to fight Ebola |5.175163911935181e+17|http://reut.rs/1v9j50k
||Thu Oct 02 00:55:20 +0000 2014||Dallas Ebola patient vomited outside apartment on way to hospital |5.174779005984031e+17|http://reut.rs/1nNWHeA
||Wed Oct 01 23:25:19 +0000 2014||UK must restore aid for Sierra Leone and Liberia: report |5.174552466969395e+17|http://reut.rs/1nNzxVN
||Wed Oct 01 22:06:40 +0000 2014||No-cost, long-acting contraception cuts teen pregnancy by 79 percent |5.174354526648525e+17|http://reut.rs/1nNeqmk
||Wed Oct 01 22:06:39 +0000 2014||Early gluten exposure no protection against celiac disease |5.174354506096599e+17|http://reut.rs/1v7GU8V
||Wed Oct 01 22:06:39 +0000 2014||Don’t worry: Neuroticism linked to Alzheimer’s risk in women |5.174354487977001e+17|http://reut.rs/1nNenXE
||Wed Oct 01 20:54:43 +0000 2014||U.S. relief group sending key supplies to Liberia to fight Ebola |5.174173489373184e+17|http://reut.rs/1v7idcI
||Wed Oct 01 20:27:43 +0000 2014||RT @ReutersUS: Everything you need to know about #Ebola explained, in today's Data Dive:  http://pbs.twimg.com/media/By42FGjIcAEjQTX.jpg|5.174105537327964e+17|http://reut.rs/1vvvYCk
||Wed Oct 01 19:36:40 +0000 2014||Up to 18 people, including children, exposed to U.S. Ebola patient: |5.1739770423086285e+17|http://reut.rs/1vvlCCD
||Wed Oct 01 19:34:34 +0000 2014||RT @ReutersUS: VIDEO: From Medicare to long-term care to HSAs, Reuters explores the options.  #ReutersRetire http://t…|5.173971765328609e+17|http://reut.rs/1rICzKq
||Wed Oct 01 19:13:29 +0000 2014||Study finds weak evidence for garlic in high blood pressure |5.1739187174076006e+17|http://reut.rs/1v6JcF3
||Wed Oct 01 19:06:47 +0000 2014||Five Dallas-area students had contact with #Ebola patient, officials say: |5.1739018354599526e+17|http://reut.rs/1thWQ6f
||Wed Oct 01 18:51:00 +0000 2014||Loss of smell may be predictor of death in older adults: study |5.173862115862241e+17|http://reut.rs/1v6APcB
||Wed Oct 01 18:46:46 +0000 2014||Ebola deaths reach 3,338, but widely undercounted, WHO says |5.173851482295091e+17|http://reut.rs/1nMm9kx
||Wed Oct 01 18:30:39 +0000 2014||Scientists find potential way to treat cold-triggered asthma |5.17381091221844e+17|http://reut.rs/1nMhShd
||Wed Oct 01 18:15:00 +0000 2014||Reeling from Ebola, WHO warns of MERS risk to Africa |5.173771520867082e+17|http://reut.rs/1nMdgrn
||Wed Oct 01 18:01:20 +0000 2014||Death toll from West African Ebola outbreak rises to 3,338 out of 7,178 cases: WHO|5.173737143177339e+17|
||Wed Oct 01 17:55:14 +0000 2014||Rhode Island child with Enterovirus dies after bacterial infection: |5.173721801503621e+17|http://reut.rs/1vxVKYt
||Wed Oct 01 17:43:54 +0000 2014||GlaxoSmithKline, NewLink working to bring Ebola vaccines online: WHO |5.173693250037473e+17|http://reut.rs/1nM4iu1
||Wed Oct 01 17:27:28 +0000 2014||First patient diagnosed in the U.S. with Ebola traveled from Liberia to Texas via Brussels: |5.173651914710262e+17|http://reut.rs/1oAkzgG
||Wed Oct 01 17:13:33 +0000 2014||RT @ReutersLive: Some school-age children have had contact with Ebola patient: Texas Gov. Perry |5.1736168919363994e+17|http://reut.rs/1thHiiO
||Wed Oct 01 17:09:59 +0000 2014||RT @ReutersLive: Texas Governor Rick Perry now speaking to media on first Ebola case diagnosed in the U.S. LIVE: |5.173607921955963e+17|http://reut.rs/1thGMRV
||Wed Oct 01 16:57:53 +0000 2014||RT @ReutersLive: Texas Gov. Rick Perry minutes away from speaking on first Ebola diagnosis in the United States. We'll have it LIVE: http:/…|5.173577460068188e+17|
||Wed Oct 01 16:46:44 +0000 2014||Afghanistan is worst country for older people: index |5.1735493877589606e+17|http://reut.rs/1v5QfxY
||Wed Oct 01 16:46:43 +0000 2014||GSK, NewLink working to bring Ebola vaccines online - WHO |5.173549372240077e+17|http://reut.rs/1nLORCl
||Wed Oct 01 16:44:36 +0000 2014||Canada vaccine shipped to Geneva, U.S. hospitals as precaution |5.173544044928696e+17|http://reut.rs/1nLOfMV
||Wed Oct 01 16:44:36 +0000 2014||U.S. airlines in contact with government about Ebola concerns |5.173544027103027e+17|http://reut.rs/1v5Px3Q
||Wed Oct 01 16:26:11 +0000 2014||When U.S. Ebola patient was initially turned away, others may have been exposed to virus:  http://pbs.twimg.com/media/By3-36KIEAA3i4j.jpg|5.173497689019515e+17|http://reut.rs/YNq1WL
||Wed Oct 01 16:13:13 +0000 2014||Rhode Island child dies of infection tied to Enterovirus D68: officials |5.173465054566482e+17|http://reut.rs/1nLEuhL
||Wed Oct 01 15:32:20 +0000 2014||World Bank chief says Ebola outbreak shows harm of inequality |5.1733621770552115e+17|http://reut.rs/1nLro4a
||Wed Oct 01 15:13:08 +0000 2014||Experts questioning why first patient to be diagnosed with Ebola in U.S. was evaluated initially and turned away: |5.17331385804415e+17|http://reut.rs/1qVtgSh
||Wed Oct 01 14:57:12 +0000 2014||RT @ReutersUS: Liberian government says it monitors screening programs in place to prevent Ebola spreading via air travel.|5.173273736841953e+17|
||Wed Oct 01 14:51:42 +0000 2014||RT @ReutersUS: Ebola case in U.S. showed no signs of fever, symptoms of virus when he left Liberia on Sept. 19: Liberian government|5.17325989928788e+17|
||Wed Oct 01 14:50:41 +0000 2014||"RT @ReutersUS: Ebola patient in Texas hospital in ""serious condition"": hospital spokeswoman"|5.173257367144612e+17|
||Wed Oct 01 13:55:22 +0000 2014||RT @ReutersUS: Texas health officials say they have no other suspected Ebola cases in Texas at this time.|5.173118158278779e+17|
||Wed Oct 01 13:36:59 +0000 2014||Dallas health experts reviewing potential #Ebola exposure after first diagnosis in U.S.:  http://pbs.twimg.com/media/By3YJX3IcAE69EB.jpg|5.173071882774282e+17|http://reut.rs/1rFLyuE
||Wed Oct 01 13:22:03 +0000 2014||RT @ReutersUS: All three members of Dallas ambulance crew exposed to Ebola patient test negative for Ebola: City of Dallas|5.1730342842363494e+17|
||Wed Oct 01 13:15:18 +0000 2014||Novo Nordisk's next big idea: a once-weekly insulin shot |5.173017335934771e+17|http://reut.rs/1nKLnjw
||Wed Oct 01 13:15:18 +0000 2014||Ardelyx bowel drug succeeds in mid-stage trial |5.173017319954268e+17|http://reut.rs/1v4PqFA
||Wed Oct 01 12:54:49 +0000 2014||Express Scripts 2015 Medicare drug plans to be available at Walgreen |5.1729657702804685e+17|http://reut.rs/1nKFbrF
||Wed Oct 01 12:54:49 +0000 2014||Portola Pharma drug reverses effect of anti-clotting drugs in study |5.172965751867392e+17|http://reut.rs/1v4KG2S
||Wed Oct 01 10:46:42 +0000 2014||South Africa public health union demands 15 percent pay increase |5.1726433636530176e+17|http://reut.rs/1v4hDwh
||Wed Oct 01 10:46:42 +0000 2014||Ardelyx irritable bowel syndrome drug succeeds in mid-stage trial |5.1726433467081114e+17|http://reut.rs/1nK5FcE
||Wed Oct 01 10:08:23 +0000 2014||West Africa Ebola crisis hits tourism, compounds hunger in Gambia |5.17254694029525e+17|http://reut.rs/1v49Xdn
||Wed Oct 01 08:58:23 +0000 2014||Exclusive: India set to run out of critical free drug for HIV/AIDS program |5.172370763840266e+17|http://reut.rs/1nJCWEZ
||Wed Oct 01 06:29:55 +0000 2014||Plant-based vaccines challenge big pharma for $3 billion flu market |5.1719971327235686e+17|http://reut.rs/1v3uw9U
||Wed Oct 01 03:27:26 +0000 2014||Mexico says Ghanaian patient shows no signs of Ebola virus |5.1715378960297165e+17|http://reut.rs/1nIqaXh
||Wed Oct 01 00:56:46 +0000 2014||Traveler from Liberia is first Ebola patient diagnosed in U.S. |5.1711587549813146e+17|http://reut.rs/1v2xHP2
||Wed Oct 01 00:18:23 +0000 2014||Global spa, wellness industry estimated at $3.4 trillion: report |5.171062155379016e+17|http://reut.rs/1nHLf4e
||Tue Sep 30 23:13:16 +0000 2014||Ebola spreading fast, international aid not enough: experts |5.170898288157737e+17|http://reut.rs/1v2eGfF
||Tue Sep 30 22:52:56 +0000 2014||After-school exercise may improve thinking skills, fitness |5.170847108253614e+17|http://reut.rs/1nHrCsX
||Tue Sep 30 22:37:06 +0000 2014||Spouse personality may affect career success |5.1708072598491136e+17|http://reut.rs/1nHnU2A
||Tue Sep 30 22:37:06 +0000 2014||Discuss risks of radiation imaging: cardiologists |5.170807243827036e+17|http://reut.rs/1v27Bf4
||Tue Sep 30 22:01:17 +0000 2014||Rights body mulls forced sterilization of HIV-positive woman |5.170717135161385e+17|http://reut.rs/1nHeRP9
||Tue Sep 30 21:52:08 +0000 2014||Trio of pharma companies jump after CDC confirms U.S. Ebola case |5.17069411019391e+17|http://reut.rs/1v1Y3R8
||Tue Sep 30 21:49:46 +0000 2014||RT @ReutersLive: CDC director says has no doubt country will be able to control this case of Ebola so it does not spread widely. LIVE: http…|5.17068814341931e+17|
||Tue Sep 30 21:43:02 +0000 2014||First patient diagnosed with Ebola in the U.S. had recently returned from Liberia: CDC |5.170671175026647e+17|http://reut.rs/1rE5uPK
||Tue Sep 30 21:42:06 +0000 2014||RT @ReutersLive: CDC holding press conference after officials confirm first case of #Ebola diagnosed in the U.S. Watch LIVE: …|5.170668820008837e+17|http://t.co/tQ
||Tue Sep 30 21:35:00 +0000 2014||Ebola patient in Texas is an adult, being treated in isolation unit at Texas Health Presbyterian Hospital in Dallas: Texas health officials|5.1706509579321344e+17|
||Tue Sep 30 21:32:37 +0000 2014||Ebola patient in U.S. developed symptoms days after returning to Texas from West Africa: Texas health officials|5.170644979119841e+17|
||Tue Sep 30 21:28:28 +0000 2014||RT @ReutersLive: LIVE in two minutes: CDC makes statement on first #Ebola diagnosis in the U.S. Watch:  http://t.co/r…|5.1706345186973286e+17|http://reut.rs/1rE1IWw
||Tue Sep 30 21:20:43 +0000 2014||CDC confirms first Ebola case diagnosed in the United States |5.170615033596682e+17|http://reut.rs/1v1QwC3
||Tue Sep 30 21:20:43 +0000 2014||Acupuncture may not be effective for knee pain: study |5.170615017532334e+17|http://reut.rs/1nH42wx
||Tue Sep 30 21:18:26 +0000 2014||RT @ReutersLive: CDC press conference on first diagnosis of Ebola in the United States due to begin at 5:30 pm ET. We'll have it LIVE: http…|5.1706093011575194e+17|
||Tue Sep 30 21:12:15 +0000 2014||CDC confirms first #Ebola case diagnosed in the United States:  http://pbs.twimg.com/media/Byz2wjQIcAELH5C.jpg|5.170593713865523e+17|http://reut.rs/1vsHG0u
||Tue Sep 30 20:47:27 +0000 2014||CDC confirms first Ebola case diagnosed in the United States.|5.17053132225151e+17|
||Tue Sep 30 20:33:17 +0000 2014||CDC experts to deploy to Texas if patient has Ebola: official |5.170495665714135e+17|http://reut.rs/1nGRpBC
||Tue Sep 30 19:54:59 +0000 2014||Ebola outbreaks in Nigeria, Senegal, appear contained: CDC reports |5.170399286526157e+17|http://reut.rs/1nGHdsR
||Tue Sep 30 19:39:19 +0000 2014||Oklahoma judge rules against Obamacare tax subsidies |5.17035985914581e+17|http://reut.rs/1v1t9bN
||Tue Sep 30 18:24:56 +0000 2014||Medical industry paid billions to U.S. physicians, hospitals in 2013: data |5.170172655111004e+17|http://reut.rs/1v1brFi
||Tue Sep 30 18:09:21 +0000 2014||Colorado court hears appeal of worker fired for medical marijuana |5.170133423394775e+17|http://reut.rs/1v18ogb
||Tue Sep 30 17:24:27 +0000 2014||Thousands of children orphaned, rejected as Ebola wrecks families |5.1700204490615194e+17|http://reut.rs/1v0WKlE
||Tue Sep 30 17:08:31 +0000 2014||Russia reports first cases of deadly bird flu in two years |5.169980340652278e+17|http://reut.rs/1v0Tk2m
||Tue Sep 30 16:01:12 +0000 2014||U.N. Ebola mission head wants significant progress in 60 days |5.1698109520912794e+17|http://reut.rs/1nFyEyu
||Tue Sep 30 14:37:45 +0000 2014||Ebola poses threat to Ivory Coast cocoa output, exporters say |5.169600935950008e+17|http://reut.rs/1v0iJsM
||Tue Sep 30 13:52:38 +0000 2014||"New cancer therapy comes of age, cost a ""toxic"" side effect "|5.169487379027722e+17|http://reut.rs/1nEUBxt
||Tue Sep 30 12:09:09 +0000 2014||France uses tax to put pressure on hepatitis C drug prices |5.1692269835075174e+17|http://reut.rs/1nEsDSF
||Tue Sep 30 12:09:09 +0000 2014||India's Modi must resist U.S. pressure on drug patents: MSF |5.169226967904502e+17|http://reut.rs/1uZJZYB
||Tue Sep 30 10:52:41 +0000 2014||No U.S. 'chlorine chicken' in Europe, EU's health nominee says |5.169034531601367e+17|http://reut.rs/1nE9gJs
||Tue Sep 30 06:18:24 +0000 2014||Austria reports first MERS case in Saudi national: media |5.168344285100319e+17|http://reut.rs/1nD6WlU
||Tue Sep 30 06:18:24 +0000 2014||Sanofi posts positive results for drug in chronic sinusitis |5.168344269749248e+17|http://reut.rs/1uYDYLA
||Tue Sep 30 03:02:56 +0000 2014||Long-acting reversible contraceptives best for teens: pediatricians |5.167852354771681e+17|http://reut.rs/1nCs1wJ
||Tue Sep 30 03:02:55 +0000 2014||Antibiotics in infancy may be linked to childhood obesity: study |5.167852332080374e+17|http://reut.rs/1BxTuAB
||Tue Sep 30 03:02:55 +0000 2014||Studies criticize U.S. medical device approval process |5.167852314674135e+17|http://reut.rs/1nCs1wO
||Mon Sep 29 22:54:43 +0000 2014||Baxter plans to open R&amp;D center in Mass. for Baxalta spinoff |5.1672277241719194e+17|http://reut.rs/1BxlNyV
||Mon Sep 29 22:09:40 +0000 2014||U.S. military to quickly ramp up Ebola mission in Liberia |5.167114344459346e+17|http://reut.rs/1BxfvPX
||Mon Sep 29 19:23:12 +0000 2014||Caffeine-infused weight loss underwear buzzless: FTC |5.1666953990467584e+17|http://reut.rs/1BwNMiq
||Mon Sep 29 18:51:50 +0000 2014||Bill Gates warns Ebola could spread beyond West Africa |5.166616483510395e+17|http://reut.rs/1BwJabS
||Mon Sep 29 18:51:50 +0000 2014||Colorado, CDC probing 10 cases of virus-related paralysis in kids |5.166616457631621e+17|http://reut.rs/1nAKE4a
||Mon Sep 29 17:08:08 +0000 2014||Rains complicate delivery of Ebola supplies in West Africa |5.166355489798308e+17|http://reut.rs/1BwqKYL
||Mon Sep 29 17:08:07 +0000 2014||'Freshman 15' may be oversold: analysis |5.166355473231053e+17|http://reut.rs/1BwqLMt
||Mon Sep 29 15:44:21 +0000 2014||Why experts say walking is the superfood of fitness:  http://pbs.twimg.com/media/BytiHr1IgAA6Pyg.jpg|5.166144666840842e+17|http://reut.rs/1wR5n3F
||Mon Sep 29 14:25:35 +0000 2014||Israeli circumcision device provokes union outcry in South Africa |5.1659464200421376e+17|http://reut.rs/1BvVF7C
||Mon Sep 29 13:24:50 +0000 2014||Roche, GSK melanoma pill combinations look similar in showdown |5.165793565259981e+17|http://reut.rs/1Bvz5vW
||Mon Sep 29 12:15:12 +0000 2014||Kamada extends emphysema drug deal with Baxter through 2017 |5.165618308696023e+17|http://reut.rs/1nyE2n3
||Mon Sep 29 11:59:33 +0000 2014||Seattle Genetics, Takeda's cancer drug meets main goal in trial |5.165578937397494e+17|http://reut.rs/1BvgkJ2
||Mon Sep 29 11:21:17 +0000 2014||Tonix Pharma's pain drug fails mid-stage study |5.16548262376276e+17|http://reut.rs/1nykMWA
||Mon Sep 29 11:05:26 +0000 2014||Puma Biotechnology cancer drug shows positive mid-stage results |5.165442733205176e+17|http://reut.rs/1Bv4fU5
||Mon Sep 29 10:27:13 +0000 2014||Hundreds of firms join global hunt for copycat biotech drugs |5.165346578618286e+17|http://reut.rs/1ny0Q6c
||Mon Sep 29 09:37:28 +0000 2014||Merck immunotherapy drug shows promise in bladder cancer |5.1652213494513664e+17|http://reut.rs/1BuJZ50
||Mon Sep 29 09:23:53 +0000 2014||Walking is the superfood of fitness, experts say |5.165187169606902e+17|http://reut.rs/1nxDWMu
||Mon Sep 29 07:24:33 +0000 2014||Bristol immune drug shows strong effect in melanoma study |5.164886873294848e+17|http://reut.rs/1nwZqcn
||Sun Sep 28 16:10:24 +0000 2014||Gain from adding Roche's Avastin to immune drug unclear |5.162586328421089e+17|http://reut.rs/1nrJiZm
||Sun Sep 28 13:57:30 +0000 2014||Scientists grapple with ethics in rush to release Ebola vaccines |5.162251894333194e+17|http://reut.rs/1nqSKwk
||Sun Sep 28 11:40:01 +0000 2014||Obesity research takes high-tech twist at Florida school |5.161905911313449e+17|http://reut.rs/1nq773V
||Sun Sep 28 09:45:21 +0000 2014||Failed cancer vaccines might live again with new immune drugs |5.161617330405663e+17|http://reut.rs/1npwliL
||Sun Sep 28 08:13:11 +0000 2014||Merck drug extends immune system fight to stomach cancer |5.1613853890013184e+17|http://reut.rs/1np4csk
||Sun Sep 28 07:37:14 +0000 2014||Roche breast cancer drug shows 'unprecedented' survival benefit |5.161294903226204e+17|http://reut.rs/1BpaKYC
||Sun Sep 28 07:37:13 +0000 2014||No benefit from continued use of AstraZeneca's Iressa drug |5.161294882506015e+17|http://reut.rs/1noUu9n
||Sun Sep 28 03:02:39 +0000 2014||Five babies in Texas test positive for TB after possible mass exposure |5.16060389935956e+17|http://reut.rs/1Boi2fk
||Sat Sep 27 22:19:13 +0000 2014||Maryland hospital to care for U.S. doctor exposed to Ebola in West Africa |5.159890594294948e+17|http://reut.rs/1nmbMnu
||Sat Sep 27 17:32:58 +0000 2014||Liberia's top doctor in quarantine after assistant dies of Ebola |5.1591702409959424e+17|http://reut.rs/1nkvvnF
||Sat Sep 27 11:16:46 +0000 2014||Early data promising for AstraZeneca cancer drug combination |5.1582234878489395e+17|http://reut.rs/1nhVagL
