|author|contents|date|tags|title|tweetid|url
2894|||Tue Oct 14 10:30:32 +0000 2014||European code against cancer calls for smoke-free, active lives |5.219713078950707e+17|http://reut.rs/11ihBrU
2895|||Tue Oct 14 08:48:33 +0000 2014||Sonova unveils new hearing aid technology |5.219456451760824e+17|http://reut.rs/11hY4bh
2896|||Tue Oct 14 08:30:21 +0000 2014||U.N. medic dies of Ebola in German hospital |5.2194106383427994e+17|http://reut.rs/11hUyNU
2897|||Tue Oct 14 07:47:41 +0000 2014||China military-linked firm eyes quick approval of drug to cure Ebola |5.219303252500357e+17|http://reut.rs/11hMHQC
2898|||Tue Oct 14 07:47:40 +0000 2014||Initial blood test shows Polish man does not have Ebola virus |5.219303235429499e+17|http://reut.rs/1wxFFQU
2899|||Tue Oct 14 06:06:44 +0000 2014||Sanofi's Rotavirus vaccine enters late-stage trials |5.219049196292792e+17|http://reut.rs/1wxg0YF
2900|||Tue Oct 14 06:06:43 +0000 2014||California bus driver quarantined after Ebola scare |5.219049179976991e+17|http://reut.rs/11huhza
2901|||Tue Oct 14 01:13:48 +0000 2014||U.S. needs to rethink Ebola infection controls, says CDC chief |5.218312015530148e+17|http://reut.rs/11gGMet
2902|||Tue Oct 14 00:42:14 +0000 2014||Texas nurse stricken with Ebola: young and caring |5.2182325990683034e+17|http://reut.rs/11gBeR9
2903|||Mon Oct 13 23:07:41 +0000 2014||Texas nurse stricken with Ebola: young and caring |5.2179946361534464e+17|http://reut.rs/1wvzOM4
2904|||Mon Oct 13 22:09:11 +0000 2014||Diplomats discuss EU military coordination against Ebola |5.217847431644119e+17|http://reut.rs/1wvkbUN
2905|||Mon Oct 13 21:48:53 +0000 2014||France says will build more Ebola treatment centers in Guinea |5.217796338352374e+17|http://reut.rs/11g3bbY
2906|||Mon Oct 13 21:48:52 +0000 2014||Obama urges more action to fight Ebola crisis |5.217796312473436e+17|http://reut.rs/1wve8Q4
2907|||Mon Oct 13 21:44:21 +0000 2014||Sick passengers removed from flight at Boston's Logan Airport: official |5.217784910090158e+17|http://reut.rs/11g2mjl
2908|||Mon Oct 13 21:26:29 +0000 2014||Medical, biotech stocks jump after U.S. nurse contracts Ebola |5.2177399634671206e+17|http://reut.rs/11fYDSQ
2909|||Mon Oct 13 21:26:29 +0000 2014||California Ebola researcher seeks more money through crowdfunding |5.217739944760484e+17|http://reut.rs/1wv7Ksg
2910|||Mon Oct 13 20:34:31 +0000 2014||Americans have 14 million smoking-related ailments: study |5.217609173198725e+17|http://reut.rs/11fNoK8
2911|||Mon Oct 13 20:00:59 +0000 2014||Substance in broccoli improves autism symptoms: study |5.217524800160072e+17|http://reut.rs/1wuI7rn
2912|||Mon Oct 13 20:00:59 +0000 2014||Ebola may change how aid is spent on healthcare in Africa |5.2175247830470246e+17|http://reut.rs/11fGBzY
2913|||Mon Oct 13 18:48:54 +0000 2014||Polish doctors test man for Ebola virus |5.2173433911852646e+17|http://reut.rs/11fq671
2914|||Mon Oct 13 18:21:47 +0000 2014||Pot tied to fewer brain injury deaths: study |5.217275167055872e+17|http://reut.rs/11fjMfV
2915|||Mon Oct 13 18:04:30 +0000 2014||U.S. needs to rethink Ebola infection controls says CDC chief |5.21723167702655e+17|http://reut.rs/1qUFSt1
2916|||Mon Oct 13 17:47:59 +0000 2014||U.S. health officials reject ban on travel from Ebola-stricken countries |5.217190075742413e+17|http://reut.rs/11fcXLh
2917|||Mon Oct 13 17:00:51 +0000 2014||Obama to be briefed on Ebola response, health infrastructure |5.2170714896820634e+17|http://reut.rs/1wtOGdS
2918|||Mon Oct 13 17:00:51 +0000 2014||Dallas nurse is 'stable'; agency to boost training: CDC director |5.217071471562752e+17|http://reut.rs/11f3V0X
2919|||Mon Oct 13 16:22:28 +0000 2014||Investigators rush to find out how Ebola struck Dallas nurse |5.216974901571789e+17|http://reut.rs/1wtAv8K
2920|||Mon Oct 13 15:21:51 +0000 2014||Many Liberian healthcare workers ignore Ebola strike call |5.2168223465984e+17|http://reut.rs/1wtgdMu
2921|||Mon Oct 13 15:21:51 +0000 2014||Human testing begins on NewLink Genetics' Ebola vaccine |5.216822330995507e+17|http://reut.rs/11eHvNk
2922|||Mon Oct 13 15:21:51 +0000 2014||Spain to increase Ebola training as nurse remains seriously ill |5.216822314260316e+17|http://reut.rs/1wtgdMy
2923|||Mon Oct 13 14:12:08 +0000 2014||Sleeping on sofas increases infant deaths |5.216646889466839e+17|http://reut.rs/11erWVY
2924|||Mon Oct 13 12:42:19 +0000 2014||Exclusive: Software issue casts doubt over data used to approve some drugs |5.216420873272033e+17|http://reut.rs/1wsq70P
2925|||Mon Oct 13 12:26:24 +0000 2014||Pharmaceutical companies, WHO help India in HIV/AIDS drug crisis |5.216380802611487e+17|http://reut.rs/1wskTCd
2926|||Mon Oct 13 11:55:04 +0000 2014||Experts question ethics of placebo drug trials in case of Ebola |5.2163019535549235e+17|http://reut.rs/1wsbbzR
2927|||Mon Oct 13 09:26:47 +0000 2014||Nordic walking strives to shed a stodgy image |5.215928799330509e+17|http://reut.rs/11dySmb
2928|||Mon Oct 13 08:50:33 +0000 2014||Steris Corp to buy Britain's Synergy Health for $1.9 billion |5.21583759947477e+17|http://reut.rs/1wrklww
2929|||Mon Oct 13 07:24:58 +0000 2014||Smith &amp; Nephew spray-on cell therapy flops in trial |5.215622198853796e+17|http://reut.rs/11ddHR4
2930|||Mon Oct 13 04:31:06 +0000 2014||CDC head criticized for blaming 'protocol breach' as nurse gets Ebola |5.2151846478022656e+17|http://reut.rs/11cN7HP
2931|||Mon Oct 13 00:18:49 +0000 2014||Boston hospital monitoring patient for possible Ebola case |5.214549764394189e+17|http://reut.rs/1wp6jLY
2932|||Sun Oct 12 22:03:56 +0000 2014||Conjoined twin Texas babies to take first step to separation surgery |5.2142103138770944e+17|http://reut.rs/11bLZnO
2933|||Sun Oct 12 20:22:27 +0000 2014||Patient isolated at Massachusetts clinic after displaying Ebola symptoms: newspaper |5.2139549300045005e+17|http://reut.rs/11boUBD
2934|||Sun Oct 12 18:59:25 +0000 2014||Liberia health workers' strike on Monday could hurt Ebola efforts |5.213745968646922e+17|http://reut.rs/11b471e
2935|||Sun Oct 12 18:27:40 +0000 2014||Cities, states scramble after Dallas's Ebola missteps expose planning gaps |5.213666057718538e+17|http://reut.rs/1wnGQ5l
2936|||Sun Oct 12 18:27:39 +0000 2014||Obama calls for action to ensure U.S. medical system can handle Ebola |5.213666040186184e+17|http://reut.rs/11aWxDH
2937|||Sun Oct 12 15:54:44 +0000 2014||Signs of hope for Spanish nurse with Ebola, officials say |5.2132811885932544e+17|http://reut.rs/11alCyy
2938|||Sun Oct 12 15:05:20 +0000 2014||New U.S. Ebola case caused by breach of care protocol: CDC |5.2131568820054016e+17|http://reut.rs/11a9fmj
2939|||Sun Oct 12 13:48:54 +0000 2014||Health worker who contracted Ebola wore protective gear: official |5.212964530972385e+17|http://reut.rs/1wmt8zV
2940|||Sun Oct 12 12:45:51 +0000 2014||Texas worker tests positive for Ebola, U.S. airports start screening |5.2128058755516416e+17|http://reut.rs/1wmdDI6
2941|||Sun Oct 12 10:21:32 +0000 2014||Texas health care worker tests positive for Ebola |5.212442664847565e+17|http://reut.rs/1wlHpg7
2942|||Sun Oct 12 06:16:02 +0000 2014||U.S. military faces new kind of threat with Ebola |5.2118248464686285e+17|http://reut.rs/118rCbe
2943|||Sat Oct 11 23:24:15 +0000 2014||Toddler first in Michigan to die from enterovirus strain |5.210788590901166e+17|http://reut.rs/1wjrsqO
2944|||Sat Oct 11 19:59:38 +0000 2014||Ebola funds should not be repackaged aid, Africa bank chief says |5.21027363837313e+17|http://reut.rs/116xPEr
2945|||Sat Oct 11 18:36:36 +0000 2014||Ukraine conflict hampers recovery of sick children |5.210064694337864e+17|http://reut.rs/1wied9M
2946|||Sat Oct 11 17:04:19 +0000 2014||New Jersey officials order 'symptom-less' NBC News crew into Ebola quarantine |5.20983244142293e+17|http://reut.rs/115XuwX
2947|||Sat Oct 11 16:03:29 +0000 2014||Ebola ruled out in death of Briton in Macedonia |5.2096793604419994e+17|http://reut.rs/1whz1ya
2948|||Sat Oct 11 12:42:36 +0000 2014||Brazil says man under observation for Ebola tests negative |5.2091738211485696e+17|http://reut.rs/1wgGj5a
2949|||Sat Oct 11 11:55:21 +0000 2014||Medical evacuation services balk at flying out Ebola patients |5.209054884025016e+17|http://reut.rs/1wgtXu3
2950|||Sat Oct 11 11:55:20 +0000 2014||Ebola monitoring rises as Spain tries to contain health crisis |5.209054866241249e+17|http://reut.rs/114VGo3
2951|||Sat Oct 11 11:24:04 +0000 2014||Cities, states scramble after Dallas's Ebola missteps expose planning gaps |5.20897616050389e+17|http://reut.rs/114RiW2
2952|||Sat Oct 11 04:16:22 +0000 2014||U.S. begins enhanced Ebola screening program at New York's JFK airport |5.2078998492912845e+17|http://reut.rs/1weT6oR
2953|||Fri Oct 10 21:01:39 +0000 2014||Patients with diseased leg arteries who quit smoking live longer |5.206805841051894e+17|http://reut.rs/1127YgX
2954|||Fri Oct 10 19:51:46 +0000 2014||RT @ReutersUS: U.S. lawmakers agree to use $750 million in war funds to fight Ebola in West Africa:  http://t.co/jomC…|5.206629974765773e+17|http://reut.rs/1yi0PH5
2955|||Fri Oct 10 19:40:13 +0000 2014|||5.206600890539172e+17|
2956|||Fri Oct 10 19:13:52 +0000 2014||U.S. to free up Ebola funds as fears of global spread rise |5.206534583038894e+17|http://reut.rs/1wczYb1
2957|||Fri Oct 10 18:42:08 +0000 2014||Arthritis pain, lost sleep may lead to depression, disability |5.206454712040325e+17|http://reut.rs/111AFdW
2958|||Fri Oct 10 18:42:07 +0000 2014||U.S. maker of experimental Ebola drug ZMapp seeks to boost output |5.2064546902717645e+17|http://reut.rs/1wcp05e
2959|||Fri Oct 10 18:24:03 +0000 2014||U.S. FDA approves Gilead's all-oral hepatitis C drug |5.206409201870561e+17|http://reut.rs/111we2C
2960|||Fri Oct 10 17:45:18 +0000 2014||RT @ReutersWorld: Where Ebola aid is really going, in today's Data Dive:  http://pbs.twimg.com/media/Bzmhk4mIEAA3rCL.jpg|5.206311684470456e+17|http://reut.rs/1nfZfBD
2961|||Fri Oct 10 17:23:15 +0000 2014||Ebola toll rises to 4,033: WHO |5.206256201126666e+17|http://reut.rs/1wbYSaH
2962|||Fri Oct 10 17:23:14 +0000 2014||Medical evacuation services draw line at flying out Ebola patients |5.2062561855238554e+17|http://reut.rs/111geh3
2963|||Fri Oct 10 17:23:14 +0000 2014||U.S. troops take on invisible enemy in Liberia Ebola mission |5.206256169543557e+17|http://reut.rs/1wbYSaL
2964|||Fri Oct 10 16:35:59 +0000 2014||Nursing home chain to pay $38 mln over claims of deficient care |5.206137280570614e+17|http://reut.rs/1112Ych
2965|||Fri Oct 10 16:00:00 +0000 2014||United Nations says $1 bln Ebola appeal only one quarter funded |5.206046705582244e+17|http://reut.rs/1wbxxW5
2966|||Fri Oct 10 15:44:16 +0000 2014||EU calls extraordinary meeting of health ministers over Ebola |5.2060071244385894e+17|http://reut.rs/110Obyq
2967|||Fri Oct 10 15:44:16 +0000 2014||U.S. senator lifts objections to $750 mln Ebola funding shift |5.206007108332585e+17|http://reut.rs/1wbrzES
2968|||Fri Oct 10 15:28:33 +0000 2014||Love of coffee at least partly genetic: study |5.205967564602122e+17|http://reut.rs/110IW1z
2969|||Fri Oct 10 15:28:33 +0000 2014||What you eat might depend on who you’re eating with |5.205967546399007e+17|http://reut.rs/1wblubl
2970|||Fri Oct 10 15:12:36 +0000 2014||Mali health workers get experimental GSK vaccine in Ebola trials |5.205927401037496e+17|http://reut.rs/110EwIj
2971|||Fri Oct 10 14:18:44 +0000 2014||Brazil tests man for Ebola; ministry says he's in 'good' shape |5.205791868898509e+17|http://reut.rs/1waXvsW
2972|||Fri Oct 10 13:50:57 +0000 2014||The nation is frightened. Mounting worry in U.S. over Ebola's spread outside West Africa:  http://pbs.twimg.com/media/Bzlxpt4IcAAo0KB.jpg|5.205721936345211e+17|http://reut.rs/1nfJmv7
2973|||Fri Oct 10 12:59:55 +0000 2014||'Epidemic of fear' could hurt Africa more than Ebola |5.2055935075536896e+17|http://reut.rs/1wayyxO
2974|||Fri Oct 10 12:03:37 +0000 2014||EU agency backs continued use of Ariad leukemia drug |5.2054518469914624e+17|http://reut.rs/10ZOc5P
2975|||Fri Oct 10 11:47:49 +0000 2014||Stada CEO says secures third biosimilar license |5.205412063850209e+17|http://reut.rs/10ZKNE1
2976|||Fri Oct 10 10:58:15 +0000 2014||Healthcare crippled as Ebola overwhelms hospitals in Liberia |5.2052873421522125e+17|http://reut.rs/10Zz1tl
2977|||Fri Oct 10 10:58:15 +0000 2014||Unlikely Briton who died in Macedonia had Ebola: official |5.205287326088151e+17|http://reut.rs/1w9Z4Hs
2978|||Fri Oct 10 10:42:35 +0000 2014||Fears grow in United States over Ebola's spread outside West Africa |5.205247884530934e+17|http://reut.rs/10Zw5N8
2979|||Fri Oct 10 10:17:44 +0000 2014||Spain seeks answers as seven more enter Ebola isolation |5.205185351149404e+17|http://reut.rs/10ZqfeH
2980|||Fri Oct 10 08:50:01 +0000 2014||In 2005 Marburg virus outbreak, some lessons for Ebola crisis |5.204964634164019e+17|http://reut.rs/1w9q6yP
2981|||Fri Oct 10 07:01:56 +0000 2014||Tests show hospitalized Czech man does not have Ebola: media |5.204692617737216e+17|http://reut.rs/1w90phQ
2982|||Fri Oct 10 00:27:50 +0000 2014||Untested stimulant found in dietary supplements: study |5.2037008251016806e+17|http://reut.rs/10XtzXL
2983|||Thu Oct 09 22:17:24 +0000 2014||Ebola fears spread as Spanish nurse worsens, British man tested |5.203372595148513e+17|http://reut.rs/10X0cVF
2984|||Thu Oct 09 21:25:47 +0000 2014||Doctors face 'collateral damage' from Ebola epidemic |5.203242670877819e+17|http://reut.rs/10WNDcS
2985|||Thu Oct 09 21:21:15 +0000 2014||Untested stimulant found in dietary supplements: study |5.20323127155626e+17|http://reut.rs/1w3SGBu
2986|||Thu Oct 09 20:49:42 +0000 2014||Study shows how exercise protects the brain against depression |5.2031518959049114e+17|http://reut.rs/10WEkd4
2987|||Thu Oct 09 19:37:45 +0000 2014||Fears grow in United States over Ebola's spread outside West Africa |5.2029708062847386e+17|http://reut.rs/10WmfM5
2988|||Thu Oct 09 19:28:44 +0000 2014||Better diabetes remission after weight loss surgery than other methods |5.202948125585654e+17|http://reut.rs/10Wkf6x
2989|||Thu Oct 09 18:57:09 +0000 2014||U.S. Republican Senator still undecided on Ebola funding increase |5.202868658372608e+17|http://reut.rs/10Wb31Y
2990|||Thu Oct 09 18:41:08 +0000 2014||Czech hospital tests man with Ebola symptoms |5.202828346791158e+17|http://reut.rs/10W6R2a
2991|||Thu Oct 09 18:21:05 +0000 2014||Macedonia seals hotel after Briton dies of suspected Ebola |5.202777870859141e+17|http://reut.rs/1w2Sx1k
2992|||Thu Oct 09 18:21:04 +0000 2014||Scientists find lung cancer can lie hidden for 20 years |5.20277785282347e+17|http://reut.rs/10W1TCB
2993|||Thu Oct 09 18:21:04 +0000 2014||U.S. House Republicans release $750 mln in Ebola funds to Pentagon |5.202777832565023e+17|http://reut.rs/1w2SzWM
2994|||Thu Oct 09 17:47:12 +0000 2014||Airline clean-up crews walk off job in New York over Ebola concerns |5.202692607747154e+17|http://reut.rs/10VTizV
2995|||Thu Oct 09 17:47:12 +0000 2014||Lawmakers want U.S. to bar entry of West Africans over Ebola fears |5.202692590172938e+17|http://reut.rs/1w2IJnR
2996|||Thu Oct 09 17:47:11 +0000 2014||In Alzheimer’s, emotions may linger after memories vanish |5.2026925716341555e+17|http://reut.rs/10VTizZ
2997|||Thu Oct 09 17:31:23 +0000 2014||Liberian leader brings money and hygiene message to Ebola's 'hot zone' |5.2026528202858496e+17|http://reut.rs/10VPqiv
2998|||Thu Oct 09 17:13:19 +0000 2014||Briton reported dead in Macedonia with suspected Ebola |5.202607350213837e+17|http://reut.rs/10VKBFC
2999|||Thu Oct 09 16:57:38 +0000 2014||Britain to start screening passengers for Ebola |5.2025678844555264e+17|http://reut.rs/10VFJ3j
3000|||Thu Oct 09 16:28:23 +0000 2014||Ebola-hit Liberia facing recession, may need more IMF aid: finance minister |5.202494240320717e+17|http://reut.rs/10VxZP5
3001|||Thu Oct 09 15:11:45 +0000 2014||WHO revises Ebola death toll down by 14 to 3,865 |5.202301385887007e+17|http://reut.rs/10VcGgu
3002|||Thu Oct 09 14:02:02 +0000 2014||Many UK military parents think their careers hurt their children |5.2021259629390234e+17|http://reut.rs/1w1xwEh
3003|||Thu Oct 09 13:35:05 +0000 2014||Spanish nurse worsens, Madrid blames infection on human error |5.2020581434761626e+17|http://reut.rs/1w1ohUC
3004|||Thu Oct 09 12:11:53 +0000 2014||Health of Spanish nurse with Ebola worsens |5.2018487428489626e+17|http://reut.rs/10UryvB
3005|||Thu Oct 09 11:01:53 +0000 2014||Better antenatal care could save hundreds in South Africa: report |5.201672610350367e+17|http://reut.rs/1w0Daq2
3006|||Thu Oct 09 09:07:12 +0000 2014||U.N. Liberia medic arrives in Germany for Ebola treatment |5.201383962082181e+17|http://reut.rs/1w0a624
3007|||Thu Oct 09 00:56:15 +0000 2014||Seattle suburb lifts boil-water order after E. Coli scare |5.200148454006088e+17|http://reut.rs/10SaSoy
3008|||Wed Oct 08 23:37:30 +0000 2014||Women can request epidural anytime during labor: analysis |5.1999502854312346e+17|http://reut.rs/1vXS5RX
3009|||Wed Oct 08 22:38:49 +0000 2014||FDA panel offers mixed view on Boston Scientific Watchman device |5.1998025901461504e+17|http://reut.rs/10RCH0b
3010|||Wed Oct 08 22:07:33 +0000 2014||Emergency centers needed to contain Ebola in West Africa: U.N. |5.199723929917276e+17|http://reut.rs/10RtQeY
3011|||Wed Oct 08 21:40:22 +0000 2014||Healthy lifestyle may halve stroke risk for women: study |5.1996555002671514e+17|http://reut.rs/1vXj147
3012|||Wed Oct 08 21:22:32 +0000 2014||New gene therapy treatment showing promise against 'bubble boy' disease |5.1996106129934746e+17|http://reut.rs/1vXdavR
3013|||Wed Oct 08 20:50:48 +0000 2014||Obamacare website likely ready for record-breaking traffic: official |5.1995307720678195e+17|http://reut.rs/1vX1Rnm
3014|||Wed Oct 08 20:50:48 +0000 2014||Feed ingredient unlikely to spread killer pig virus: experts |5.199530754955346e+17|http://reut.rs/10RcVJo
3015|||Wed Oct 08 20:29:26 +0000 2014||U.S. government orders five airports screen passengers from West Africa for fever:  http://pbs.twimg.com/media/Bzc5rXoIgAA88Ox.jpg|5.1994769936665805e+17|http://reut.rs/1y7RQYS
3016|||Wed Oct 08 20:12:38 +0000 2014||Spain Ebola nurse may have touched face with contaminated gloves |5.199434702038057e+17|http://reut.rs/1vWOfZk
3017|||Wed Oct 08 19:09:29 +0000 2014||California cancer patient, 29, moves to Oregon for assisted suicide |5.199275794875105e+17|http://reut.rs/10QPArk
3018|||Wed Oct 08 17:50:40 +0000 2014||U.S. will implement extra Ebola screening at five airports - White House |5.199077447077806e+17|http://reut.rs/1vW0h4Y
3019|||Wed Oct 08 17:37:16 +0000 2014||Dogs, hogs and dairy cows: 'Animal pharm' catches Wall Street's attention |5.1990437349401805e+17|http://reut.rs/1vVV0dR
3020|||Wed Oct 08 17:37:16 +0000 2014||Ports tighten ship entry procedures as Ebola fears spread |5.1990437191276544e+17|http://reut.rs/10QsKQu
3021|||Wed Oct 08 17:28:10 +0000 2014||U.S. to begin fever screening of air passengers from West Africa |5.199020832320553e+17|http://reut.rs/10QqQj1
3022|||Wed Oct 08 17:28:10 +0000 2014||HIV's infection tactics could guide AIDS vaccine, study finds |5.199020808958116e+17|http://reut.rs/1vVRCjd
3023|||Wed Oct 08 17:28:09 +0000 2014||UK to send troops, aircraft and ship to tackle Ebola in Sierra Leone |5.199020789412659e+17|http://reut.rs/1vVREHQ
3024|||Wed Oct 08 17:09:41 +0000 2014||RT @ReutersLive: Join @Reuters and Harvard for a panel discussion on issues surrounding legalizing marijuana. Watch it LIVE now: …|5.19897431962837e+17|http://t.c
3025|||Wed Oct 08 17:06:34 +0000 2014|||5.198966467891323e+17|
3026|||Wed Oct 08 16:56:45 +0000 2014||Liberian leader sees signs Ebola in decline but aid too slow |5.1989417757720576e+17|http://reut.rs/1vVH97b
3027|||Wed Oct 08 16:43:10 +0000 2014|||5.198907582589215e+17|
3028|||Wed Oct 08 16:39:16 +0000 2014||20th century fashion, trends parallel rise in melanoma |5.198897750511616e+17|http://reut.rs/1vVADgU
3029|||Wed Oct 08 16:39:15 +0000 2014||Amgen's Humira copy succeeds in skin disease trial |5.198897728701153e+17|http://reut.rs/10Qe04a
3030|||Wed Oct 08 16:38:34 +0000 2014||RT @andrewmseaman: The #marijunahealthforum with @Reuters and @ForumHSPH has started. Here's the link: |5.198896008952873e+17|http://bit.ly/1uBDbCC
3031|||Wed Oct 08 16:33:55 +0000 2014||RT @ReutersLive: LIVE: @Reuters joins Harvard for a panel discussion surrounding the legalization of marijuana:  |5.1988842854956646e+17|http://reut.rs/1vVy8eB
3032|||Wed Oct 08 16:23:44 +0000 2014|||5.198858680737464e+17|
3033|||Wed Oct 08 16:20:25 +0000 2014||RT @andrewmseaman: .@Reuters will join with @ForumHSPH to talk about the legalization of marijuanna at 12:30pm EDT. |5.198850320566968e+17|http://bit.ly/1uBDbCC
3034|||Wed Oct 08 16:20:20 +0000 2014||RT @ReutersLive: COMING UP: Harvard panel discussion on legalizing marijuana. Watch it LIVE beginning at 12:30 pm ET: |5.198850137443574e+17|http://reut.rs/1nd0AJv
3035|||Wed Oct 08 15:51:29 +0000 2014||Texas Ebola patient dies, hospital says |5.198777495327908e+17|http://reut.rs/1vVjWlE
3036|||Wed Oct 08 15:38:55 +0000 2014||RT @Reuters: Thomas Eric Duncan, first person diagnosed with Ebola in the U.S., has died in Dallas:  http://t.co/Rnsj…|5.198745897370952e+17|http://reut.rs/1EupR7m
3037|||Wed Oct 08 15:17:19 +0000 2014|||5.1986915247210496e+17|
3038|||Wed Oct 08 14:50:26 +0000 2014||U.S. to screen travelers arriving from Ebola-striken countries: CNN |5.198623869171384e+17|http://reut.rs/10PKV90
3039|||Wed Oct 08 13:20:01 +0000 2014||Dallas Ebola patient fighting for his life on ventilator and kidney dialysis machine:  http://pbs.twimg.com/media/BzbXZIpIgAIKMce.jpg|5.198396340217119e+17|http://reut.rs/1oQwjvv
3040|||Wed Oct 08 12:22:02 +0000 2014||World Bank sees financial impact of Ebola at as much as $32.6 bln in Africa |5.198250410859807e+17|http://reut.rs/1vU7B1h
3041|||Wed Oct 08 11:46:07 +0000 2014||Chimerix antiviral drug shows potential in late-stage study |5.198160025621668e+17|http://reut.rs/1vTWpBF
3042|||Wed Oct 08 11:46:06 +0000 2014||Cameron to chair Ebola meeting as virus reaches Europe |5.198160006915113e+17|http://reut.rs/10OWVrb
3043|||Wed Oct 08 10:45:20 +0000 2014||International medic with UN Liberia mission tests positive for Ebola |5.1980070832206234e+17|http://reut.rs/10OIfIB
3044|||Wed Oct 08 09:30:57 +0000 2014||U.S. medical workers get crash course on treating Ebola on frontlines |5.197819880653783e+17|http://reut.rs/10OsDVJ
3045|||Wed Oct 08 08:48:08 +0000 2014||Second person tests negative for Ebola in Madrid: health authority |5.197712119500841e+17|http://reut.rs/1vT3gLC
3046|||Wed Oct 08 08:48:07 +0000 2014||UK cost agency rejects British company GW's cannabis drug |5.1977120918603366e+17|http://reut.rs/10OiRCM
3047|||Wed Oct 08 06:01:30 +0000 2014||Novartis says expects three executive committee members to leave |5.1972927859892634e+17|http://reut.rs/10NLjF5
3048|||Wed Oct 08 03:21:52 +0000 2014||Exclusive: Actavis plans new merger approach for Allergan - sources |5.196891053161267e+17|http://reut.rs/1vRKKU2
3049|||Wed Oct 08 03:03:55 +0000 2014||Working long hours tied to increased diabetes risk among poor |5.196845871992914e+17|http://reut.rs/10N4Qp5
3050|||Wed Oct 08 02:28:03 +0000 2014||Smokers at higher risk for oral HPV: study |5.196755610864435e+17|http://reut.rs/1vRwx9s
3051|||Wed Oct 08 02:28:02 +0000 2014||Makeup can improve life for children with skin diseases |5.19675558217515e+17|http://reut.rs/10MVsBT
3052|||Wed Oct 08 01:45:16 +0000 2014||Affluent Seattle suburb making progress against E. coli in water supply |5.19664792873599e+17|http://reut.rs/10MLW1F
3053|||Wed Oct 08 01:13:37 +0000 2014||Nuclear workers kept in dark on Fukushima hazard pay |5.1965682816713114e+17|http://reut.rs/10ME0NJ
3054|||Wed Oct 08 00:20:00 +0000 2014||Dallas Ebola patient on ventilator and receiving kidney dialysis |5.1964333701216256e+17|http://reut.rs/10Mqaek
3055|||Wed Oct 08 00:20:00 +0000 2014||U.S. to toughen Ebola screening at airports |5.196433343529738e+17|http://reut.rs/1vQZ535
3056|||Tue Oct 07 23:23:16 +0000 2014||UK cost agency rejects British company GW's cannabis drug |5.196290576594002e+17|http://reut.rs/10Med8p
3057|||Tue Oct 07 21:21:34 +0000 2014||Nuclear workers kept in dark on Fukushima hazard pay |5.1959843027695616e+17|http://reut.rs/10LMx3w
3058|||Tue Oct 07 20:56:47 +0000 2014||Sierra Leone's burial teams for Ebola victims strike over hazard pay |5.1959219386281984e+17|http://reut.rs/1vPY2QI
3059|||Tue Oct 07 19:58:07 +0000 2014||U.S. to require tougher Ebola screening at airports: senator |5.195774289312481e+17|http://reut.rs/10LqLNx
3060|||Tue Oct 07 19:29:00 +0000 2014||Exclusive: Actavis plans new merger approach for Allergan - sources |5.195701044056023e+17|http://reut.rs/10LkMbl
3061|||Tue Oct 07 18:16:49 +0000 2014||Spanish health worker under observation tests negative for Ebola |5.1955193736923546e+17|http://reut.rs/1vP4UOv
3062|||Tue Oct 07 18:16:48 +0000 2014||Ebola patient in Nebraska gets same experimental drug as Dallas patient |5.19551934441984e+17|http://reut.rs/10L3fQt
3063|||Tue Oct 07 18:16:48 +0000 2014||Nebraska hospital says treating its Ebola patient with Chimerix drug |5.19551932709761e+17|http://reut.rs/1vP4V4O
3064|||Tue Oct 07 17:07:08 +0000 2014||Male Ebola survivors told: Use a condom |5.1953440243123405e+17|http://reut.rs/1vOFqk2
3065|||Tue Oct 07 17:07:08 +0000 2014||Spanish health worker under observation tests negative for Ebola |5.195343997472686e+17|http://reut.rs/10KL25B
3066|||Tue Oct 07 17:07:07 +0000 2014||Europe to see more Ebola cases after first transmission outside Africa |5.19534398082134e+17|http://reut.rs/1vOFqk9
3067|||Tue Oct 07 16:35:40 +0000 2014||Bristol-Myers pulls U.S. marketing application for hep C treatment |5.195264835395256e+17|http://reut.rs/1vOrxSY
3068|||Tue Oct 07 16:04:08 +0000 2014||Shortage of engineers, sanitation experts may slow fight against Ebola: IMC |5.19518545961812e+17|http://reut.rs/10Ks53c
3069|||Tue Oct 07 16:03:19 +0000 2014||"WHO says more cases of Ebola in Europe ""unavoidable"":  http://pbs.twimg.com/media/BzWzLacIEAAp22-.jpg"|5.19518340935852e+17|http://reut.rs/1s6uWgW
3070|||Tue Oct 07 15:48:21 +0000 2014||'Decision fatigue' may lead docs to prescribe unnecessary antibiotics |5.1951457374202266e+17|http://reut.rs/10KmTw7
3071|||Tue Oct 07 15:10:07 +0000 2014||Wal-Mart to stop healthcare benefits for some part-time workers |5.195049516940984e+17|http://reut.rs/1vNUAWV
3072|||Tue Oct 07 13:49:03 +0000 2014||More cases of Ebola spreading in Europe 'unavoidable', WHO says |5.194845540177838e+17|http://reut.rs/1vNmWQU
3073|||Tue Oct 07 13:27:13 +0000 2014||Four hospitalized in Spain after first Ebola transmission outside Africa:  http://pbs.twimg.com/media/BzWPc1hIIAA9sqk.jpg|5.194790578563359e+17|http://reut.rs/1nYkzw6
