|author|content|date|tags|title|tweetid|url
1979|||Sat Jul 06 18:13:17 +0000 2013||Experts on the U.N. team being convened to plan for the possible spread of the MERS virus to be revealed Monday: |3.535774071370588e+17|http://lati.ms/mHxCI
1980|||Sat Jul 06 17:20:18 +0000 2013||Do @WHO's new HIV therapy guidelines go far enough? One doctor says no: |3.535640730000425e+17|http://lati.ms/mIkea
1981|||Sat Jul 06 16:17:01 +0000 2013||T @renelynch: Went old school today! #latfit #walking #10000 steps #pedometerwars http://instagram.com/p/bagRz_n45B|3.535481461246689e+17|http://instagram.com/p/bagRz
1982|||Sat Jul 06 15:03:39 +0000 2013||If you want to get outside and move this weekend, here are places around L.A. where you can walk or hike: http://lati.ms/mHFUR #LATf|3.53529685629612e+17|http://lati.ms/mHFUR
1983|||Fri Jul 05 22:54:41 +0000 2013||Feel like dancing this weekend? Get your heart rate up and work your leg muscles with the Russian dance: http://lati.ms/mHDQ8 #LATf|3.5328583353042125e+17|http://lati.ms/mHDQ8
1984|||Fri Jul 05 20:00:27 +0000 2013||You probably have about 100 species and 200 strains of bacteria living in your gut, new study finds: |3.5324198826868736e+17|http://lati.ms/mHmLW
1985|||Fri Jul 05 19:01:36 +0000 2013||@WHO announces emergency committee to plan for a possible escalation in illnesses caused by the deadly MERS virus: |3.532271769062072e+17|http://lati.ms/mHmzi
1986|||Fri Jul 05 14:03:32 +0000 2013||Want to work off that 4th of July BBQ food? The lateral traveling ape is a good way to burn calories: http://lati.ms/mFPDB #LATf|3.5315216481163674e+17|http://lati.ms/mFPDB
1987|||Fri Jul 05 02:26:50 +0000 2013||RT @DavanMaharaj: The Western sun rising over Saddleback Mtn. #lafit |3.529768354008351e+17|http://pbs.twimg.com/media/BOVncpSCYAAzNqC.jpg
1988|||Thu Jul 04 16:05:11 +0000 2013||Happy 4th! But be careful out there — the holiday is the deadliest day on the road: |3.528203952100639e+17|http://lati.ms/mE6BP
1989|||Thu Jul 04 04:40:39 +0000 2013||Two men with HIV who had bone marrow transplants are now virus-free: |3.526481268610171e+17|http://lati.ms/mE83z
1990|||Thu Jul 04 01:25:08 +0000 2013||RT @LATkarenkaplan: Need a new liver? Grow one from scratch, using stem cells from your skin. Someday. Maybe sooner than you think.|3.525989233214177e+17|
1991|||Wed Jul 03 23:24:10 +0000 2013||RT @latimesscience: What happens to your body—and mind—during a hunger strike? @montemorin talks to experts and a hunger striker:|3.525684795572265e+17|
1992|||Wed Jul 03 22:30:40 +0000 2013||Study looking at surface deformities in a deep brain region of premature babies could help diagnose ADHD earlier: |3.5255501579106304e+17|http://lati.ms/mDROA
1993|||Wed Jul 03 21:28:56 +0000 2013||Something to help relieve the shortage of donor organs? Scientists use stem cells, mouse body to make a human liver: |3.525394788810752e+17|http://lati.ms/mDQeP
1994|||Wed Jul 03 21:02:24 +0000 2013||RT @latimesscience: DNA sequencing of cholera bacterium from Haiti points to U.N. Nepalese peacekeeping troops as the source:|3.525328030171177e+17|
1995|||Wed Jul 03 20:25:48 +0000 2013||Group says Pepsi still has a cancer-causing ingredient a year after the company pledged to eliminate it: |3.525235898383114e+17|http://lati.ms/mDIKg
1996|||Wed Jul 03 19:10:25 +0000 2013||@CoveredCA: Delay of healthcare law's mandate for employers to provide coverage won't affect California's exchange: |3.525046212998021e+17|http://lati.ms/mDm3n
1997|||Wed Jul 03 17:45:27 +0000 2013||CDC chief: Doctors prescribe narcotics too often for pain, putting patients at risk of addiction and overdose: |3.524832385241088e+17|http://lati.ms/mDexp
1998|||Wed Jul 03 16:34:23 +0000 2013||Two HIV-positive lymphoma patients who got bone marrow transplants to treat their cancer remain virus-free: |3.524653527829217e+17|http://lati.ms/mDbGV
1999|||Wed Jul 03 16:10:21 +0000 2013||RT @omgyummy: Just back from my Wednesday walk!  #LATFIT cc: #attune http://pbs.twimg.com/media/BOQtDG_CIAAyHK6.j|3.5245930397998285e+17|http://pbs.twimg.com/media/BOQtDG
2000|||Wed Jul 03 16:10:04 +0000 2013||@jenjenk Pfff is right! It's good just to be moving!|3.524592340693279e+17|
2001|||Wed Jul 03 14:26:28 +0000 2013||Want to be gluten free but don't know exactly what has gluten and what doesn't? Here's a guide for grocery shopping: |3.5243316392402125e+17|http://lati.ms/mBLcO
2002|||Wed Jul 03 13:32:32 +0000 2013||"Try the close-to-wide squat: http://lati.ms/mBK9W ""It really focuses on the glute – that's the butt – big time."" #LATf"|3.5241958991476736e+17|http://lati.ms/mBK9W
2003|||Wed Jul 03 01:35:30 +0000 2013||Nutrition advocates call a meal from Long John Silver's the worst restaurant meal in America: |3.5223914190956544e+17|http://lati.ms/mBG4g
2004|||Wed Jul 03 00:45:10 +0000 2013||RT @latimesscience: U.S. beaches are being polluted at a stubbornly high rate, putting swimmers at risk of getting sick, report says:|3.522264771457311e+17|
2005|||Wed Jul 03 00:15:42 +0000 2013||Why are people who are low on the socio-economic ladder more likely to develop Type 2 diabetes? |3.522190604963799e+17|http://lati.ms/mBBkX
2006|||Tue Jul 02 22:45:53 +0000 2013||Healthcare law's requirement that employers provide coverage for workers will go into effect in 2015 instead of 2014: |3.5219645638129664e+17|http://lati.ms/mBxJa
2007|||Tue Jul 02 22:08:38 +0000 2013||Obama administration delays the healthcare law's requirement that employers provide coverage to workers. More details soon|3.521870834456453e+17|
2008|||Tue Jul 02 20:55:19 +0000 2013||Did you know baked beans, soy sauce and even toothpaste can contain gluten? Tips on avoiding gluten when shopping: |3.521686325010227e+17|http://lati.ms/mB0Ty
2009|||Tue Jul 02 18:45:10 +0000 2013||Advocacy group says Long John Silver's serves the least healthful meal in the country: |3.521358769329316e+17|http://lati.ms/mB4w6
2010|||Tue Jul 02 18:06:25 +0000 2013||RT @renelynch: Done and done. #latfit #pedometerwars #walking #10000 steps... Please join us as we try to #sitless |3.521261272565064e+17|http://instagram.com/p/bQEzaEH4yP/
2011|||Tue Jul 02 17:35:32 +0000 2013||Could asthma medicine someday treat people with Down syndrome? Researchers are trying it on mice: |3.5211835287915725e+17|http://lati.ms/mAPel
2012|||Tue Jul 02 16:11:26 +0000 2013||UnitedHealth, the nation's largest health insurer, is leaving California's individual health insurance market: |3.520971885260472e+17|http://lati.ms/mAHiN
2013|||Tue Jul 02 14:56:15 +0000 2013||@WHO has a new recommendation on drug therapy for people with HIV: start earlier: |3.5207826929577165e+17|http://lati.ms/mzg9W
2014|||Tue Jul 02 14:08:21 +0000 2013||Do you think your kids should be drinking low-fat or whole milk? Whole might be a better choice, scientists say: |3.5206621379651584e+17|http://lati.ms/mzfOA
2015|||Tue Jul 02 13:12:07 +0000 2013||The plie side kick is a total body exercise that can be done slowly for toning, fast for cardio: http://lati.ms/mzgD0 #LATf|3.520520636534743e+17|http://lati.ms/mzgD0
2016|||Tue Jul 02 01:46:01 +0000 2013||New recommendation from @WHO: People with HIV should start drug therapy earlier: |3.518794000835543e+17|http://lati.ms/mzfkE
2017|||Tue Jul 02 01:25:21 +0000 2013||Going for an evening stroll? Make it a full lower-body workout by trying some step-ups while you're out: |3.518742018938716e+17|http://lati.ms/mze1v
2018|||Tue Jul 02 00:35:14 +0000 2013||RT @LATkarenkaplan: Dietary math: 150 calories of milk + 120 calories of cookies is better than 90 cal of milk and 180 cal of cookies.|3.518615891184312e+17|
2019|||Mon Jul 01 22:32:29 +0000 2013||CDC reports that ATV injuries are down: http://lati.ms/myZip Is it one good thing to come out of a bad economy?|3.5183069765002854e+17|http://lati.ms/myZip
2020|||Mon Jul 01 21:20:52 +0000 2013||Should kids drink low-fat or whole milk? Scientists say whole milk might be a better choice: |3.518126750948475e+17|http://lati.ms/myRAi
2021|||Mon Jul 01 20:15:30 +0000 2013||rop-jump test, triple-hop stability test, single-leg squat test: How to tell if you're at risk for knee injury: |3.517962259824681e+17|http://lati.ms/myBDq
2022|||Mon Jul 01 18:48:25 +0000 2013||RT @LATerynbrown: Is the deadly MERS virus headed here?  @DRFriedenCDC says scientists at @CDCgov and beyond are keeping tabs. |3.517743074263859e+17|
2023|||Mon Jul 01 17:51:19 +0000 2013||RT @annagorman: Interesting take on death certificates: Making the Right Call, Even in Death |3.5175993882719846e+17|http://nyti.ms/17OVOK3
2024|||Mon Jul 01 13:36:15 +0000 2013||Work your biceps and glutes at the same time by trying the praying mantis exercise: http://lati.ms/mwYeI #LATf|3.516957507129344e+17|http://lati.ms/mwYeI
2025|||Mon Jul 01 00:38:44 +0000 2013||Three simple tests to help you figure out if your knees are at risk for injury: http://lat.ms/18lcAjm http://pbs.twimg.com/media/BODHdYrCMAIFsq7.jpg|3.515000785795932e+17|http://lat.ms/18lcAjm
2026|||Sun Jun 30 17:43:59 +0000 2013||RT @renelynch: Six cool tips for a healthy summer: http://bit.ly/13fSrKy via @eatingrules #LAT|3.5139570587469005e+17|http://bit.ly/13fSrKy
2027|||Sun Jun 30 17:37:49 +0000 2013||RT @tennyt: Why we order fries: Seeing a healthy menu option at a restaurant 'basically satisfies that goal to be healthy.'|3.513941550140088e+17|
2028|||Sun Jun 30 16:15:22 +0000 2013||Planning to prevent a pandemic: Health officials track the deadly MERS virus and develop global battle plans: |3.513734064925696e+17|http://lati.ms/mwgnG
2029|||Sun Jun 30 15:04:02 +0000 2013||"You can tone your glutes, hamstrings and quadriceps with the ballet-inspired ""booty lifter."" How to do it --&gt; http://lati.ms/mwevT #LATf"|3.513554523380818e+17|http://lati.ms/mwevT
2030|||Sun Jun 30 00:09:40 +0000 2013||RT @renelynch: Front-yard strawberries -- seen along my #latfit #walk |3.511303765608448e+17|http://instagram.com/p/bKGdJMH465/
2031|||Sat Jun 29 20:31:31 +0000 2013||Four economical workout machines will disappear into your closet until the next round: http://lati.ms/muMLU #LATf|3.510754799372288e+17|http://lati.ms/muMLU
2032|||Sat Jun 29 19:50:46 +0000 2013||Reverse vaccine for Type 1 diabetes passes its first test with human subjects, according to a new study: |3.5106522395378074e+17|http://lati.ms/mvnpD
2033|||Sat Jun 29 17:02:50 +0000 2013||First nonhormonal treatment for hot flashes is approved by the FDA: |3.510229627254866e+17|http://lati.ms/muP5m
2034|||Sat Jun 29 14:02:12 +0000 2013||o for a walk on an empty stomach first thing in the morning, @MyTrainerBob recommends: http://lati.ms/muNJG #healthtips #LATf|3.5097750252671795e+17|http://lati.ms/muNJG
2035|||Sat Jun 29 02:00:38 +0000 2013||Special training programs aim to help prevent ACL tears and knee injuries: |3.507959142412493e+17|http://lati.ms/muNg7
2036|||Sat Jun 29 01:35:29 +0000 2013||10-year-old girl who underwent a double lung transplant received a second set of lungs after the first set failed: |3.507895848393892e+17|http://lati.ms/muLnI
2037|||Fri Jun 28 23:46:27 +0000 2013||#LATfit tip via @MyLastBite: No cocktails before 10,000 steps: |3.5076214607171994e+17|http://lati.ms/msAAt
2038|||Fri Jun 28 23:18:45 +0000 2013||FDA approves an antidepressant to treat hot flashes: |3.5075517869942784e+17|http://lati.ms/muGwL
2039|||Fri Jun 28 21:37:08 +0000 2013||RT @latimesscience: Study: Insomnia prior to deployment at least doubles troops' risk for PTSD, quadruples it for depression:|3.507296043376353e+17|
2040|||Fri Jun 28 21:10:55 +0000 2013||Obama administration issues religious-exemption regulations on contraception as part of the new healthcare law: |3.50723007741825e+17|http://lati.ms/muqWH
2041|||Fri Jun 28 20:30:29 +0000 2013||No more doughnuts or cookies: USDA releases new standards for snacks sold on school campuses during the day: |3.507128291978117e+17|http://lati.ms/murF2
2042|||Fri Jun 28 19:55:27 +0000 2013||Keeping a food journal can help you lose weight. Here are three online services to help you track calories: http://lati.ms/muiPw #LATf|3.5070401639888486e+17|http://lati.ms/muiPw
2043|||Fri Jun 28 14:33:39 +0000 2013||Love carbs? It's hard not to — eating them makes you want more, new study says: |3.506230329366282e+17|http://lati.ms/mspmJ
2044|||Fri Jun 28 13:31:25 +0000 2013||If you need a quick cardio workout, try the up and over — it's a fast way to burn some calories: http://lati.ms/msAt8 #LATf|3.50607370847658e+17|http://lati.ms/msAt8
2045|||Fri Jun 28 01:00:53 +0000 2013||New study finds that a traumatic brain injury can increase your risk of ischemic stroke: |3.50418490521428e+17|http://lati.ms/msvo8
2046|||Fri Jun 28 00:05:17 +0000 2013|| you want to run 100 miles (and who doesn't?), just keep going to 200. It's easier on your body, scientists say: |3.504045010579784e+17|http://lati.ms/msqfI
2047|||Thu Jun 27 22:55:34 +0000 2013||Want to work out but hate the crowds at gyms? New app helps you avoid the rush: http://lati.ms/msjRX #LATf|3.5038695645210214e+17|http://lati.ms/msjRX
2048|||Thu Jun 27 22:50:31 +0000 2013||RT @LATSeema: This made me think of #LATFit followers -- Wearable Devices Nudge You to Health http://nyti.ms/120r0Ng cc: @renelync|3.503856817569915e+17|http://nyti.ms/120r0Ng
2049|||Thu Jun 27 21:46:13 +0000 2013||RT @annagorman: .@CalEndow and Department of Health Care Services announce $26.5 million in funding for Medi-Cal outreach and enrollment.|3.503695018979533e+17|
2050|||Thu Jun 27 20:23:47 +0000 2013||High-carb meals not only make you hungrier — they make you crave more of the same, study finds: |3.503487573359411e+17|http://lati.ms/msawA
2051|||Thu Jun 27 18:11:51 +0000 2013||RT @lisagirion: Mayo study says most of us are on RXs; leading meds fight germs, the blues and pain. Find - |3.503155538245796e+17|http://mayocl.in/1bW4lHB
2052|||Thu Jun 27 16:43:29 +0000 2013||RT @annagorman: Today is national HIV testing day... Do you know your status? Lots of people are living with HIV and don't know it.|3.5029331852722995e+17|
2053|||Thu Jun 27 16:20:51 +0000 2013||@shescookin Nice job! That gives us all hope|3.502876208336773e+17|
2054|||Thu Jun 27 16:16:37 +0000 2013||Via @annagorman: @JerryBrownGov plans to sign Medi-Cal expansion today|3.502865552371876e+17|
2055|||Thu Jun 27 16:09:41 +0000 2013||Running 100 miles? It might actually be easier on your body to run 200: |3.502848089555108e+17|http://lati.ms/mrlje
2056|||Thu Jun 27 15:03:49 +0000 2013||Some major health insurers want California lawmakers to close a loophole in the federal healthcare law: http://lati.ms/mqil8 #ACA|3.502682362999071e+17|http://lati.ms/mqil8
2057|||Thu Jun 27 14:41:44 +0000 2013||RT @latimesscience: Scientists explore a link between obesity, cancer and bacteria in the gut: |3.5026267703517184e+17|http://lati.ms/mqhN1
2058|||Thu Jun 27 14:04:02 +0000 2013||The triceps kick strengthens your triceps and works your core, glutes and hamstrings. Here's how to do it: http://lati.ms/mqh7x #LATf|3.502531908155638e+17|http://lati.ms/mqh7x
2059|||Thu Jun 27 01:12:55 +0000 2013||Remember the 80/20 rule when keeping a food journal, @renelynch says. Get her tips here: http://lati.ms/mqgVO #LATf|3.5005913229388595e+17|http://lati.ms/mqgVO
2060|||Wed Jun 26 21:45:38 +0000 2013||In its first slate of decisions on tobacco products, the FDA approved two new products and rejected four: |3.500069675672535e+17|http://lati.ms/mpNKp
2061|||Wed Jun 26 21:25:25 +0000 2013||Doctors and researchers applaud the Supreme Court's gay marriage rulings: http://lati.ms/mpY1c #DOMA #Prop8|3.500018781232947e+17|http://lati.ms/mpY1c
2062|||Wed Jun 26 20:57:37 +0000 2013||RT @jamielsimon: #LA Runyon Canyon Park #Yoga #pod #mydayinla #fitness #yogatime |3.499948852496302e+17|http://pbs.twimg.com/media/BNtdz4kCUAAuGWC.jpg
2063|||Wed Jun 26 19:42:19 +0000 2013||Why is being overweight linked to liver cancer risk? New research says it might have to do with bacteria in the gut: |3.499759344320512e+17|http://lat.ms/138Rdkh
2064|||Wed Jun 26 18:27:00 +0000 2013||RT @latimesscience: MT‏ @AmyTheHub: 360 chimps, veterans of sci/med experiments, will move from government labs into sanctuaries. Full|3.4995697778858394e+17|
2065|||Wed Jun 26 17:05:31 +0000 2013||New study suggests that veterans who suffer from PTSD could be at greater risk for heart disease: |3.499364732456141e+17|http://lati.ms/mpz3U
2066|||Wed Jun 26 13:31:20 +0000 2013||Want a smaller waist? Whittle it down with the wood chop with leg swing: http://lati.ms/mo7py #healthtips #LATf|3.498825744091832e+17|http://lati.ms/mo7py
2067|||Wed Jun 26 02:55:47 +0000 2013||Severe concussion among kids may be far more common than has been estimated, new research suggests: |3.4972263270437274e+17|http://lati.ms/mo77C
2068|||Wed Jun 26 01:54:12 +0000 2013||RT @julie_cart: Prescription for conflict: Top Medicare Prescribers Rake In Speaking Fees From Drugmakers  http://www.propublica.org/article/top-medicare-prescribers-rake-in-speaking-fees-from-drugmakers v|3.497071312572293e+17|http://www.propublica.org/article/top-medicare-prescribers-rake-in-speaking-fees-from-drugmakers
2069|||Wed Jun 26 00:45:47 +0000 2013||ew research finds that roughly 1 in 5  adolescents has probably suffered a traumatic brain injury: |3.4968991431458816e+17|http://lati.ms/mo0NK
2070|||Tue Jun 25 23:47:29 +0000 2013||"DA begins ""historic"" era of tobacco regulation with decisions about six products: "|3.4967524411560755e+17|http://lati.ms/mnZfF
2071|||Tue Jun 25 20:15:29 +0000 2013||How was an old man told to stay healthy in the 1750s? Test your 18th century health knowledge with this quiz: |3.4962189057642906e+17|http://lati.ms/mnvco
2072|||Tue Jun 25 19:15:29 +0000 2013||California fines Kaiser $4 million for problems related to patient access to mental health services: |3.49606794089345e+17|http://lati.ms/mnpJo
2073|||Tue Jun 25 18:25:27 +0000 2013||Home gyms don't have to take up a lot of room. Here are reviews of four compact models that cost less than $2,600: |3.4959420094324736e+17|http://lati.ms/mniM0
2074|||Tue Jun 25 14:32:42 +0000 2013||Study: It's better to talk to kids about healthy eating habits rather than diets: http://lati.ms/mlCz1 And dads, just stay quie|3.495356280666972e+17|http://lati.ms/mlCz1
2075|||Tue Jun 25 13:35:40 +0000 2013||No need to go to the gym to vary your sit-up routine–just pull up a chair and do some crunches like this --&gt; http://lati.ms/mlyPU #LATf|3.495212766893261e+17|http://lati.ms/mlyPU
2076|||Tue Jun 25 01:15:31 +0000 2013||Ladies, if you thought hormone replacement therapy would help ward off dementia, a study says you might be wrong: |3.493350093515653e+17|http://lati.ms/mlAvJ
2077|||Tue Jun 25 00:30:35 +0000 2013||Parents, give your kids advice about healthy eating and avoid talking to them about weight loss, study says: |3.493237022503854e+17|http://lati.ms/mlvDN
2078|||Mon Jun 24 21:12:50 +0000 2013||RT @latimesscience: Are you connected with us on Facebook? Like our science and health page to get our stories in your newsfeed:|3.492739354870579e+17|
2079|||Mon Jun 24 20:02:35 +0000 2013||In a 5-4 decision, Supreme Court rules that Americans who are badly hurt by a generic drug can't sue the drug maker: |3.492562594778358e+17|http://lati.ms/mlapT
2080|||Mon Jun 24 19:54:12 +0000 2013||@brigettebrugada Haha, nice!|3.49254148186837e+17|
2081|||Mon Jun 24 19:15:28 +0000 2013||White House announces new call centers, new website to help consumers find health insurance coverage: http://lati.ms/ml4Mw #ACA|3.492444008676147e+17|http://lati.ms/ml4Mw
2082|||Mon Jun 24 18:35:28 +0000 2013||RT @latimesscience: New study looking at drinking water raises questions about the possible health risks of fracking: |3.492343355404575e+17|http://lati.ms/ml3Uu
2083|||Mon Jun 24 18:30:48 +0000 2013||Study reaches the surprising conclusion that the pathogen that causes leprosy has barely changed in 1,000 years: |3.4923316006579405e+17|http://lati.ms/mkUYb
2084|||Mon Jun 24 13:31:53 +0000 2013||Don't just work on your abs — strengthen your back too. Try the Superman exercise: http://lati.ms/miRms #healthtips #LATf|3.491579373877985e+17|http://lati.ms/miRms
2085|||Sun Jun 23 18:35:15 +0000 2013||ew discovery suggests that humans adapted to become resistant to leprosy in the 14th and 15th centuries: |3.4887189311114445e+17|http://lati.ms/miNFh
2086|||Sun Jun 23 15:15:53 +0000 2013||RT @kurtissl: #10000steps #LATFIT June 23, 2013 morning walk - aerobic steps 7941 in 76 minutes - there were some… |3.488217199700992e+17|http://instagram.com/p/a5ryMMBVir/
2087|||Sun Jun 23 01:21:30 +0000 2013||RT @latimesscience: New genetic analysis reveals that leprosy has remained essentially unchanged since medieval times:|3.4861173859117466e+17|
2088|||Sat Jun 22 20:48:52 +0000 2013||RT @garveylatimes: How long can you wait to have a baby? http://bit.ly/11gnsYb Jean Twenge, my college classmate, brings researcher's eye |3.485431292946104e+17|http://bit.ly/11gnsYb
2089|||Sat Jun 22 20:15:54 +0000 2013||10-year-old girl who received adult organs in a controversial double-lung transplant surgery is awake and responsive: |3.485348342279987e+17|http://lati.ms/mi6Ws
2090|||Sat Jun 22 20:03:15 +0000 2013||RT @CraftyDad: Breakfast is served! #paleo #lowcarb #highprotein  #latfit #breakfast |3.4853164833950925e+17|http://instagram.com/p/a2-kkVqxqY/
2091|||Sat Jun 22 19:45:48 +0000 2013||T @lauraelizdavis: A beautiful finish. #LATfit @ Color Me Rad 5K |3.485272597721334e+17|http://instagram.com/p/a3v2R6nrPm/
2092|||Sat Jun 22 19:31:57 +0000 2013||After you buy veggies, don't leave them in the dark – research shows light can maximize their anti-cancer properties: |3.485237729842995e+17|http://lati.ms/mhiBz
2093|||Sat Jun 22 16:31:12 +0000 2013||New documentary on obesity follows a group of women as they consider drastic measures to lose weight: |3.484782881817272e+17|http://lati.ms/mhipx
2094|||Sat Jun 22 15:21:26 +0000 2013||RT @DavanMaharaj: The throngs hit Peter's Canyon.  #lafit h/t @lauraelizdavis |3.484607277465641e+17|http://pbs.twimg.com/media/BNX3HypCYAAqkLf.jpg
2095|||Sat Jun 22 14:02:12 +0000 2013||Got time for a hike this weekend? Here's a guide to a route in the Angeles National Forest: http://lati.ms/mhhOH #LATf|3.484407889942323e+17|http://lati.ms/mhhOH
2096|||Sat Jun 22 01:35:28 +0000 2013||Actress @ElisabethRohm says sharing her secret of infertility is a relief: |3.4825286670575206e+17|http://lati.ms/mhehB
2097|||Fri Jun 21 23:56:31 +0000 2013||More options are now available to women giving birth in hospitals – learn about what's changed: |3.482279645776568e+17|http://lati.ms/mhdBW
2098|||Fri Jun 21 23:47:00 +0000 2013||RT @mmacvean: Story from @theatlantic could change how I work out. |3.482255709596672e+17|http://www.theatlantic.com/health/archive/2013/06/study-how-much-you-exercise-matters-more-than-how-often/277071/
2099|||Fri Jun 21 22:30:41 +0000 2013||Exposing veggies to light for 12 hours a day maximizes their anti-cancer properties, study finds: http://lati.ms/mgM5G #he|3.482063663112069e+17|http://lati.ms/mgM5G
2100|||Fri Jun 21 20:26:55 +0000 2013||"RT @latimesscience: Does your lettuce have ""jet lag""? Researchers look at how to maximize the anti-cancer properties of vegetables:"|3.4817521899864064e+17|
2101|||Fri Jun 21 19:50:19 +0000 2013||CDC aims to educate Asians about hepatitis B, which affects them far more than the overall U.S. population: |3.481660085922857e+17|http://lati.ms/mgKPf
2102|||Fri Jun 21 19:25:18 +0000 2013||"New documentary ""All of Me"" explores the complexity of what it's like to be morbidly obese in America: "|3.4815971048410726e+17|http://lati.ms/mgFsO
2103|||Fri Jun 21 19:16:01 +0000 2013||@bahrsuk Thanks!|3.481573743322808e+17|
2104|||Fri Jun 21 17:56:12 +0000 2013||FDA's removal of restrictions on sales of Plan B One-Step effectively ends the fight over the morning-after pill: |3.4813728835988275e+17|http://lati.ms/mgDTB
2105|||Fri Jun 21 17:51:20 +0000 2013||RT @MyLastBite: 6/20/13 #Fitbit #Pedometer steps 14,810 (5.89 miles) #LATfit #Fitstats #PedometerWars #Fitness #Flex |3.481360622306058e+17|http://instagram.com/p/azp3ouvwUj/
2106|||Fri Jun 21 15:04:31 +0000 2013||Around 35% of women experience violence at the hands of their partners or other sexual violence, @WHO reports: |3.4809408431917466e+17|http://lati.ms/mf4l5
2107|||Fri Jun 21 14:23:10 +0000 2013||James Gandolfini's death: What's the difference between cardiac arrest and a heart attack? |3.480836764725535e+17|http://lati.ms/mf20B
2108|||Fri Jun 21 13:31:34 +0000 2013||Work your lower body with a blend of dance and fitness by trying the curtsy side lift: http://lati.ms/mf52m #healthtips #LAT|3.480706932268319e+17|http://lati.ms/mf52m
2109|||Fri Jun 21 02:05:20 +0000 2013||Study finds silver might be able to help you feel better when you're sick. And we don't mean as a gift: |3.478979959347036e+17|http://lati.ms/meJ7E
2110|||Fri Jun 21 01:37:46 +0000 2013||RT @TheCuisinerd: Water Aerobics in Los Angeles...where little ol' biddies sing along to Jimmy Eat World. #ImNotMakingThisUp #Awesome #LATf|3.478910574947287e+17|
2111|||Thu Jun 20 23:57:38 +0000 2013||FDA approves over-the-counter use of emergency contraceptive Plan B One-Step for all women of child-bearing age: |3.478658589509714e+17|http://lati.ms/meYUN
2112|||Thu Jun 20 22:49:06 +0000 2013||30% of women worldwide experience violence at the hands of their partners, @WHO reports: |3.478486136338678e+17|http://lati.ms/meUeQ
2113|||Thu Jun 20 22:22:27 +0000 2013||RT @annagorman: Hospital's ban on abortion tied to deal with Catholic provider http://www.latimes.com/local/lanow/la-me-ln-hospitals-ban-on-abortion-tied-to-deal-with-catholic-provider-20130620,0,1693358.story via @|3.478419041189888e+17|http://www.latimes.com/local/lanow/la-me-ln-hospitals-ban-on-abortion-tied-to-deal-with-catholic-provider-20130620
2114|||Thu Jun 20 22:02:57 +0000 2013||FDA has approved emergency contraceptive Plan B One-Step for use by women of all ages without a prescription. Full story coming!|3.4783699980743066e+17|
2115|||Thu Jun 20 21:36:38 +0000 2013||James Gandolfini dies: Was it sudden cardiac arrest or a heart attack, and what's the difference? |3.478303762715853e+17|http://lati.ms/meNM7
2116|||Thu Jun 20 19:01:07 +0000 2013||RT @lauraelizdavis: Can't make it to the hills during the week, so my Mon-Fri hike is the stairwell. #LATfit |3.47791237782315e+17|http://instagram.com/p/aym4aYnrJi/
2117|||Thu Jun 20 18:31:14 +0000 2013||The number of Americans caring for someone with health issues is rising, new survey finds: |3.4778371839349555e+17|http://lati.ms/melsK
2118|||Thu Jun 20 15:29:44 +0000 2013||RT @renelynch: A great reason to join #LATFit nation? Shopping for new kicks! Show us how it's done, @LesleyLA: http://instagram.com/p/aw_8B2R_o1|3.477380406780969e+17|http://instagram.com/p/aw
2119|||Thu Jun 20 15:20:43 +0000 2013||The healing power of silver: Study finds adding it to antibiotics can make them 1,000 times more effective in mice: |3.477357730611937e+17|http://lati.ms/mdVR7
2120|||Thu Jun 20 14:27:13 +0000 2013||Until doing this research, I hadn't really thought of PTSD being due to a medical event: |3.477223090895176e+17|http://lati.ms/mcE2m
2121|||Thu Jun 20 13:36:45 +0000 2013||Cardio doesn't have to be dull — try the lateral traveling ape to get your heart rate up: http://lati.ms/mcGYX #healthtips #LATf|3.477096102469468e+17|http://lati.ms/mcGYX
2122|||Thu Jun 20 02:05:35 +0000 2013||How the deadly MERS virus spread in Saudi Arabian hospitals: |3.4753567247264154e+17|http://lati.ms/mcGGR
2123|||Thu Jun 20 00:11:53 +0000 2013||RT @montemorin: Just say 'NO' to Noogies: Bullying by siblings as bad as bullying by peers and classmates @mmacvean |3.4750705873362125e+17|http://lat.ms/19SUHZI
2124|||Wed Jun 19 23:45:32 +0000 2013||PTSD plagues 1 in 4 stroke victims, study finds: |3.4750042430101094e+17|http://lati.ms/mcBZu
2125|||Wed Jun 19 22:31:47 +0000 2013||Is sibling bullying just part of growing up? New study says no — it can be as damaging as other sorts of bullying: |3.4748186700979405e+17|http://lati.ms/mcl5f
2126|||Wed Jun 19 22:25:15 +0000 2013||RT @latimesscience: Scientists reconstruct how the deadly MERS virus spread through hospitals in Saudi Arabia: |3.474802204644475e+17|http://lati.ms/mcxlH
2127|||Wed Jun 19 21:57:45 +0000 2013||HPV vaccine may be controversial, but it works: Research shows a 56% drop in infections among teenage girls: |3.474733036796805e+17|http://lati.ms/mcvFF
2128|||Wed Jun 19 20:35:27 +0000 2013||CalPERS says its members' health premiums will rise an average of 3% in 2014, the smallest increase since 1998: |3.474525908937032e+17|http://lati.ms/mcb12
2129|||Wed Jun 19 19:55:15 +0000 2013||Should schools help prevent childhood obesity? Poll finds that 90% of Americans think they should: |3.4744247359913574e+17|http://lati.ms/mcaqY
