|author|contents|date|tags|title|tweetid|url
1444|||Fri Jan 24 16:03:56 +0000 2014||Philadelphia-Area Blues Struggle To Match Customer Service To Demand -- |4.267472029551329e+17|http://hub.am/1jsEv6c
1445|||Thu Jan 23 19:10:18 +0000 2014||Texas Imposes New Rules On Health Insurance Navigators, from @becca_aa of @TexasTribune : |4.2643171716839014e+17|http://khne.ws/1fftRKY
1446|||Thu Jan 23 16:48:06 +0000 2014||In Western N.C., Getting Health Coverage Means Getting Creative, @JennyAGold reports: |4.2639593158897664e+17|http://khne.ws/1l1CLm5
1447|||Thu Jan 23 15:06:58 +0000 2014||Survey Finds Modest Drop In January Uninsured Rate: |4.2637048004060365e+17|http://khne.ws/1ff0t7q
1448|||Wed Jan 22 21:30:10 +0000 2014||RT @JennyAGold: Listen in to @OnPointRadio tomorrow 10-11am. I'll be talking #ACA and enrollment |4.2610452863595725e+17|http://wbur.fm/1bizV2j
1449|||Wed Jan 22 18:49:11 +0000 2014||Consumers Expecting Free 'Preventive' Care Sometimes Surprised By Charges |4.260640150902702e+17|http://khne.ws/1f38Jt2
1450|||Wed Jan 22 18:44:19 +0000 2014||Hugs, however, aren�t included. |4.260627876397793e+17|http://khne.ws/1aIV1tO
1451|||Wed Jan 22 17:20:53 +0000 2014||Target To Drop Health Coverage For Part-Time Workers -- DETAILS: |4.260417945065513e+17|http://khne.ws/1binCmt
1452|||Wed Jan 22 16:10:59 +0000 2014||Solo Coverage for $430 a Month? It�s a Deal! @rdotinga share his story about searching for health coverage: |4.2602420037851546e+17|http://khne.ws/1edH2d9
1453|||Wed Jan 22 14:27:12 +0000 2014||8 Things To Know About Obamacare In 2014 -- now with more #lolcats: |4.2599808279146906e+17|http://khne.ws/1aIV1tO
1454|||Tue Jan 21 18:55:53 +0000 2014||Even As Exchange Enrollment Numbers Appear Sluggish, Medicaid Expansion Sign-Ups Surge In Many States |4.257033104827638e+17|http://khne.ws/1mpdAW0
1455|||Tue Jan 21 17:29:13 +0000 2014||Sen. @RonWyden Plan May Be Vision For Future Medicare Reforms, @MaryAgnesCarey reports: |4.256815034531881e+17|http://khne.ws/1cQTXkm
1456|||Tue Jan 21 15:55:33 +0000 2014||HHS to end overload of Medicare claims appeals, beneficiaries to get top priority, @susanjaffe reports: |4.256579287258399e+17|http://khne.ws/1f3gqiO
1457|||Tue Jan 21 15:05:31 +0000 2014||Stuck inside because of the snow? We've got lots to read: |4.256453376349307e+17|http://khne.ws/
1458|||Tue Jan 21 15:04:19 +0000 2014||Consumers Expecting Free 'Preventive' Care Sometimes Surprised By Charges |4.256450348019958e+17|http://khne.ws/1f38Jt2
1459|||Mon Jan 20 23:08:15 +0000 2014||RT @EricReporter: How the GOP in Michigan learned to embrace #Obamacare #Medicaid expansion. @khnews  |4.2540443599754854e+17|http://bit.ly/1aFKCMf
1460|||Fri Jan 17 20:29:16 +0000 2014||Washington State Goes After The Young And Uninsured |4.242772609094369e+17|http://khne.ws/1awoe7X
1461|||Fri Jan 17 19:08:40 +0000 2014||Is The Health Law's Insurance Website Not Spanish Friendly? Our @Danielaphd discussed on @tellmemoreNPR: |4.242569769994486e+17|http://khne.ws/1dCfzXB
1462|||Fri Jan 17 15:52:54 +0000 2014||Signing Up The Homeless, One At A Time, @annagorman visits LA's Skid Row: |4.242077130450698e+17|http://khne.ws/1eQG6PC
1463|||Fri Jan 17 14:33:11 +0000 2014||A Reader Asks: Do Couples Have To Buy The Same Level Health Plan? |4.241876483000525e+17|http://khne.ws/1ddUcWy
1464|||Thu Jan 16 21:22:30 +0000 2014||Explaining 's problems, @MaryAgnesCarey and @MelissaAttias discuss today's Hill hearings: http://khne.ws/LlaHdQ|4.2392826968018125e+17|http://healthcare.gov
1465|||Thu Jan 16 20:26:21 +0000 2014||Moving the goalposts? |4.239141399340237e+17|http://khne.ws/LkTMYJ
1466|||Thu Jan 16 19:54:40 +0000 2014||Congress is poised to change how Medicare pays doctors. @MaryAgnesCarey breaks down the specifics: |4.239061667969884e+17|http://khne.ws/1asDiDP
1467|||Thu Jan 16 19:39:12 +0000 2014||Federal Judge Upholds Health Law's Subsidies -- DETAILS: |4.239022746800046e+17|http://khne.ws/1j9qMRK
1468|||Thu Jan 16 17:15:02 +0000 2014||State Snapshots Of Obamacare Enrollment Numbers |4.238659913457541e+17|http://hub.am/1gQLQIB
1469|||Thu Jan 16 15:57:13 +0000 2014||How Much To Deliver A Baby? Charges Vary Widely by Hospital, @RoniCaryn Rabin reports: |4.238464099187671e+17|http://khne.ws/1i1tPeg
1470|||Thu Jan 16 15:14:32 +0000 2014||Check Your Blood Pressure, (Unwittingly) Sell Your Contact Information, @adembosky reports: |4.2383566937575834e+17|http://khne.ws/La4Qaz
1471|||Wed Jan 15 20:15:09 +0000 2014||Giving the devil his due? |4.235489352196014e+17|http://khne.ws/1aH6QRF
1472|||Wed Jan 15 18:25:27 +0000 2014||Md. Continues To Wrestle Health Exchange Glitches |4.2352132696049664e+17|http://khne.ws/1aGGbV4
1473|||Wed Jan 15 18:23:01 +0000 2014||ICYMI: WellPoint Optimistic On Exchanges Despite Slow Start, @JayHancock1 reports: |4.2352071598462566e+17|http://khne.ws/1m7wuR9
1474|||Wed Jan 15 17:21:51 +0000 2014||Obamacare Sign-ups Soar But Confirmed Coverage Is An Issue, @DonSapatkin and @BobCalandra report: |4.235053199864709e+17|http://khne.ws/1aoGwbb
1475|||Wed Jan 15 16:24:17 +0000 2014||Oregon Asks For Tax Credits For Those Who Bypassed Troubled Exchange (@Marissaaevans and @MaryAgnesCarey): |4.234908322187264e+17|http://khne.ws/1dspuNS
1476|||Wed Jan 15 14:54:52 +0000 2014||ICYMI: RT @maryagnescarey: HHS Extends Coverage For Patients In Federal High-Risk Pools: |4.2346833277670195e+17|http://khne.ws/1d1Qq5M
1477|||Tue Jan 14 23:07:12 +0000 2014||Breaking news from @maryagnescarey: HHS Extends Coverage For Patients In Federal High-Risk Pools  #pcip #HHS|4.232298426082509e+17|http://khne.ws/1d1Qq5M
1478|||Tue Jan 14 19:28:48 +0000 2014||People With Developmental Disabilities Find New Coverage In Health Law, @Mandrews110 examines: |4.2317488163600794e+17|http://khne.ws/1eC44Mn
1479|||Tue Jan 14 18:36:03 +0000 2014||New York Consumers Frustrated By Insurance Delays |4.2316160406757376e+17|http://khne.ws/1hnsr2M
1480|||Tue Jan 14 17:31:50 +0000 2014||Emergency Rooms Are Front Line For Enrolling New Obamacare Customers, @SarahVarney reports: |4.231454473569075e+17|http://khne.ws/1d0ITnX
1481|||Tue Jan 14 16:10:44 +0000 2014||Insurance Sign-Ups Skew Older, Spurring Cost Concerns |4.231250342749143e+17|http://khne.ws/1d3vurJ
1482|||Tue Jan 14 16:02:50 +0000 2014||Some Medical Schools Shaving A Year Off Training: |4.231230462880686e+17|http://khne.ws/1kzZ7eo
1483|||Mon Jan 13 21:23:26 +0000 2014||Nearly 1/4 Of Health Marketplace Enrollees Are Young Adults, @PhilGalewitz reports: |4.228413403981537e+17|http://khne.ws/1kynCbV
1484|||Mon Jan 13 21:15:51 +0000 2014|||4.228394331516641e+17|
1485|||Mon Jan 13 21:08:02 +0000 2014|||4.228374673736376e+17|
1486|||Mon Jan 13 21:06:06 +0000 2014|||4.2283698137963315e+17|
1487|||Mon Jan 13 17:36:20 +0000 2014||Insurers Complain Of Slow Payments; Enrollees Wait |4.22784191915647e+17|http://khne.ws/1cWvyNo
1488|||Mon Jan 13 16:24:22 +0000 2014||A Reader Asks: Will A Tax Lien Affect My Premium Tax Credit? @mandrews110 answers: |4.2276607835243315e+17|http://khne.ws/1m2ZIAG
1489|||Fri Jan 10 19:05:03 +0000 2014||Boss's Orders? |4.217193532568699e+17|http://khne.ws/1cUSjOb
1490|||Fri Jan 10 18:28:02 +0000 2014||Most Uninsured Unaware Of Tax Credits, Survey Finds |4.217100359334666e+17|http://khne.ws/1d7Ye7f
1491|||Fri Jan 10 16:44:09 +0000 2014||Obamacare Giving Big Boost To Georgia's Health IT Industry, @jimburress reports: |4.2168389307152384e+17|http://khne.ws/19imELC
1492|||Fri Jan 10 16:20:01 +0000 2014||Is this the boldest proposal to rein in health care costs in the U.S. in 50 years? |4.216778186959176e+17|http://khne.ws/1amFWyk
1493|||Fri Jan 10 14:51:27 +0000 2014||Will Maryland's hospital deal change how the U.S. pays for health care? |4.216555322406666e+17|http://khne.ws/1amFWyk
1494|||Fri Jan 10 14:49:04 +0000 2014||Bold Hospital Spending Plan in Maryland Gets Federal Blessing |4.21654933029802e+17|http://khne.ws/1amFWyk
1495|||Thu Jan 09 22:35:10 +0000 2014||New Customer Service Data Available On California Medical Groups, @annagorman reports:  |4.2140984230649446e+17|http://khne.ws/1bWuGVq
1496|||Thu Jan 09 22:33:52 +0000 2014||Some Breast Cancer Drugs To Be Free For High-Risk Women |4.2140951343949824e+17|http://khne.ws/1lYjFIU
1497|||Thu Jan 09 18:31:13 +0000 2014||New Insurance Policies Must Cover Mental Illness -- Details: |4.2134844901638144e+17|http://khne.ws/1dizqei
1498|||Thu Jan 09 18:30:36 +0000 2014||Doors To Treatment Opening For Poor Illinoisans Struggling With Mental Illness, @judith_graham reports: |4.213482937558303e+17|http://khne.ws/1dizpai
1499|||Thu Jan 09 16:26:26 +0000 2014||Supplemental Plans (#Medigap) Raise Medicare Costs 22 Percent, @JayHancock1 digs into study: |4.21317047432532e+17|http://khne.ws/1cFHN0G
1500|||Wed Jan 08 21:57:44 +0000 2014||DiagNOsis? |4.210380328303657e+17|http://khne.ws/JIhn4G
1501|||Wed Jan 08 18:18:59 +0000 2014||Wealthier Patients In CA More Satisfied With Their Health Care, @danielaphd reports: |4.20982984087724e+17|http://khne.ws/1kqYrYs
1502|||Wed Jan 08 16:25:54 +0000 2014||RT @philgalewitz: Texas Medicaid says 60K applicants who went through  still waiting to complete enrollment.|4.209545244516024e+17|http://healthcare.gov
1503|||Wed Jan 08 16:19:15 +0000 2014||Jobless Benefits For Health Law Suspension? Dems Say No. Details: |4.2095285204002e+17|http://khne.ws/1kqLbDe
1504|||Wed Jan 08 16:16:26 +0000 2014||Former HHS Head @GovMikeLeavitt Offers His Take On Health Law Problems |4.2095214378983834e+17|http://khne.ws/1eptUTB
1505|||Tue Jan 07 21:08:25 +0000 2014||Texas Democrats Say Navigator Rules Are Politically Motivated, @becca_aa reports for @TexasTribune: |4.2066323699296666e+17|http://khne.ws/1ieoayS
1506|||Tue Jan 07 20:04:13 +0000 2014||Questions @mandrews110 answers: Are Premium Subsidies Permanent? Do I Have To Meet An Asset Test For Medicaid? |4.206470802445435e+17|http://khne.ws/JFZt2g
1507|||Tue Jan 07 18:30:04 +0000 2014||Nonprofit Health Centers Go Into For-Profit Insurance Business |4.2062338704071066e+17|http://khne.ws/1iPxhsH
1508|||Tue Jan 07 16:14:14 +0000 2014||How will the health law affect those with HIV? |4.2058920112686694e+17|http://khne.ws/1lzfdTz
1509|||Tue Jan 07 16:13:46 +0000 2014||Health Law Inspires Hope And Worry Among Those With HIV, @annagorman and @Anrao report: |4.2058908504111104e+17|http://khne.ws/1lzfdTz
1510|||Mon Jan 06 21:19:51 +0000 2014||CMS: Health spending in 2012 rose 3.7%, up slightly from 2011 but below the 8% increases in early 2000s |4.2030372579078554e+17|http://khne.ws/1lL8d3h
1511|||Mon Jan 06 21:14:19 +0000 2014||How Much Does A New Hip Cost? Even The Surgeon Doesn�t Know, @JennyAGold reports: |4.2030233201935974e+17|http://khne.ws/1kmAGRo
1512|||Mon Jan 06 19:37:30 +0000 2014||Thousands waiting for Medicaid coverage are stuck in limbo after website problems, @PhilGalewitz reports: |4.202779675716813e+17|http://khne.ws/KtrnyN
1513|||Mon Jan 06 18:34:53 +0000 2014||364 Hospitals Have High Rates Of Overall Readmissions, New Medicare Data Show, @JordanRau reports: |4.202622098861261e+17|http://khne.ws/Kw2EdO
1514|||Mon Jan 06 17:41:23 +0000 2014||"What's ""churning"" and how does it relate to the health law? "|4.202487447987364e+17|http://khne.ws/1dqmJc1
1515|||Mon Jan 06 16:07:43 +0000 2014||Medicaid Expansion Efforts Still Facing Challenges From  DETAILS: http://khne.ws/1aaf9VV|4.202251722733855e+17|http://Healthcare.gov.
1516|||Mon Jan 06 14:19:48 +0000 2014||RT @jordanrau: Chicago, Brooklyn, Philly, Baltimore, Manhattan &amp; Boston Have 5+ Hospitals With High Readmission Rates |4.2019801359292826e+17|http://khne.ws/Kw2EdO
1517|||Fri Jan 03 21:31:46 +0000 2014||A Cautionary Tail? |4.192195602027725e+17|http://khne.ws/1i2WE7s
1518|||Fri Jan 03 21:28:30 +0000 2014||New Year Brings In Many Key Provisions Of Health Law, @Julie_Appleby was on @NewsHour to discuss: |4.19218739503317e+17|http://khne.ws/1crknfi
1519|||Fri Jan 03 18:26:43 +0000 2014||For The Health Law, Are The First Days The Hardest Ones? |4.1917299072804454e+17|http://khne.ws/1i2qid1
1520|||Fri Jan 03 18:06:32 +0000 2014||RT @heidi_demarco: 5 Things That Could Alter The Perception Of Obamacare |4.191679133804339e+17|http://n.pr/1dgHyqk
1521|||Fri Jan 03 18:05:34 +0000 2014||If I Don�t Use All My Subsidy Credit, Will I Get It When I Do My Taxes? |4.191676681730212e+17|http://khne.ws/Knq6tI
1522|||Fri Jan 03 17:24:52 +0000 2014||Many Spanish Speakers Left Behind In First Wave Of #Obamacare, @danielaphd reports (Welcome to the team!) |4.191574276665508e+17|http://khne.ws/1dgWQLF
1523|||Thu Jan 02 21:39:10 +0000 2014||Baby Steps? |4.188590336309002e+17|http://khne.ws/1etlr2b
1524|||Thu Jan 02 21:11:21 +0000 2014||Six Things That May Move Public Perception Of Obamacare, by @PhilGalewitz |4.188520331655496e+17|http://khne.ws/19DxdJY
1525|||Thu Jan 02 21:05:39 +0000 2014||Our @Julie_Appleby answered your health law questions on The Diane Rehm Show (@drshow) today. Listen here: |4.1885059774887936e+17|http://khne.ws/1g3TWxd
1526|||Thu Jan 02 21:03:27 +0000 2014||Finding Health Insurance For 71 Cents Per Month |4.1885004409235456e+17|http://khne.ws/1hYyR8F
1527|||Thu Jan 02 17:29:08 +0000 2014||Despite Law's Protections, Many May Be 'Underinsured' |4.18796112766849e+17|http://khne.ws/1ddtUEk
1528|||Thu Jan 02 16:06:24 +0000 2014||It's 2014, what does the health law mean for you? |4.187752914784297e+17|http://khne.ws/KWvkXC
1529|||Thu Jan 02 15:34:22 +0000 2014||After Bumpy Launch, Consumers Start Using 2014 Health Law Coverage: |4.18767228247765e+17|http://khne.ws/1l4axVr
1530|||Thu Jan 02 15:33:17 +0000 2014||Our Daily Health Policy Report is back: |4.18766955928363e+17|http://khne.ws/HKMauB
1531|||Thu Jan 02 13:34:10 +0000 2014||RT @danielaphd: RT @NBCNews: Many Spanish speakers left behind in first wave of Obamacare |4.18736979342549e+17|http://nbcnews.to/1acYIUT
1532|||Wed Jan 01 22:04:14 +0000 2014||An updated Consumer's Guide to the Health Law for the new year: |4.185029540865966e+17|http://khne.ws/KWvkXC
1533|||Mon Dec 30 16:51:42 +0000 2013|||4.176995275049656e+17|
1534|||Fri Dec 27 17:59:59 +0000 2013||Weighing Obamacare Options: High Deductible Vs. 'Huge Fear' |4.166295484875735e+17|http://khne.ws/1cuicsr
1535|||Fri Dec 27 17:58:45 +0000 2013||RT @anrao: Need a sec to escape shopping &amp; cookies? Check out these holiday health reads: |4.166292375386235e+17|http://khne.ws/1ade4sD
1536|||Tue Dec 24 16:54:08 +0000 2013||Watch out, some #Obamacare plans make you pay thousands out of pocket before full coverage kicks in: |4.1552581187864576e+17|http://khne.ws/19IYRTD
1537|||Mon Dec 23 23:35:34 +0000 2013||Consumers Beware: Not All Health Plans Cover A Doctor's Visit Before The Deductible Is Met: |4.152644504854241e+17|http://khne.ws/19IYRTD
1538|||Mon Dec 23 21:36:31 +0000 2013||A young person's decision -- with far-reaching consequences: To Get Coverage Or Not -- |4.152344904167711e+17|http://khne.ws/1dyQatO
1539|||Mon Dec 23 21:35:36 +0000 2013||Some Buying Less Expensive Plans May Spend Thousands Before Coverage Kicks In |4.152342590086349e+17|http://khne.ws/19IYRTD
1540|||Mon Dec 23 19:53:21 +0000 2013||White House: Consumers Have Extra Day To Sign Up For Plans. DETAILS: |4.152085242189128e+17|http://khne.ws/Jld0vs
1541|||Mon Dec 23 18:41:54 +0000 2013||.@MaryAgnesCarey explains Obama�s Move To Allow More To Choose Catastrophic Plans: |4.1519054645889434e+17|http://khne.ws/1c1DOv3
1542|||Mon Dec 23 17:55:45 +0000 2013|||4.151789311225037e+17|
1543|||Mon Dec 23 17:20:14 +0000 2013||RT @JennyAGold: CMS just announced 123 new #ACOs in #Medicare. Here's the list: |4.151699935681577e+17|http://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/sharedsavingsprogram/Downloads/2014-ACO-Contacts-Directory.pdf
1544|||Mon Dec 23 16:15:16 +0000 2013||Monday's Deadline To Buy Coverage Leaves Many Scrambling |4.151536453833441e+17|http://khne.ws/1eA7OTf
1545|||Mon Dec 23 16:14:41 +0000 2013||Even In Well-Funded Colorado, Tough To Help People Enroll In Obamacare, from @EricReporter: |4.15153496561025e+17|http://khne.ws/197UjlV
1546|||Mon Dec 23 15:36:59 +0000 2013||RT @Eisey: How exchange plans might affect your employer-sponsored coverage: |4.151440076402852e+17|http://khne.ws/JPmnVr
1547|||Sat Dec 21 02:05:00 +0000 2013||Catastrophic Obamacare Policies Prove Hard Sell So Far |4.1421488972578e+17|http://khne.ws/1dsrPG5
1548|||Fri Dec 20 18:12:02 +0000 2013||North Carolina Navigator: We Didn�t Break The Rules |4.1409586365781606e+17|http://khne.ws/19hABdb
1549|||Fri Dec 20 16:28:12 +0000 2013||Will My Son Overseas Have To Buy A U.S. Plan? |4.1406973396179354e+17|http://khne.ws/1jpKJoj
1550|||Fri Dec 20 16:27:02 +0000 2013|||4.1406943919027405e+17|
1551|||Fri Dec 20 15:43:14 +0000 2013|||4.14058417767338e+17|
1552|||Fri Dec 20 15:36:39 +0000 2013||People With Canceled Plans Exempted From Insurance Mandate. DETAILS: |4.140567625607496e+17|http://khne.ws/1i7y4Vv
1553|||Fri Dec 20 15:23:35 +0000 2013||You might pay more for health coverage next year, and it might not be only the health law's fault: |4.1405347190696346e+17|http://khne.ws/JPmnVr
1554|||Fri Dec 20 15:21:58 +0000 2013||Expect To Pay More For Employer-Sponsored Health Care Next Year, @Julie_Appleby looks at why: |4.1405306768091955e+17|http://khne.ws/JPmnVr
1555|||Thu Dec 19 22:52:20 +0000 2013||RT @AEIHealth: From @KHNews , after exposure, security holes sealed in Minnesota's exchange |4.1380401935499264e+17|http://ow.ly/rW4hf
1556|||Thu Dec 19 17:31:53 +0000 2013||Insurers Extend Payment Deadline For Jan. 1 Coverage To Jan. 10. DETAILS: |4.1372337305604915e+17|http://khne.ws/1bSPU9J
1557|||Thu Dec 19 17:31:03 +0000 2013||Rumpelstilt-Scare? |4.137231624600412e+17|http://khne.ws/JLRp0m
1558|||Thu Dec 19 16:41:11 +0000 2013||What If I Don't Like The Coverage Offered By My Employer? @mandrews110 has options: |4.13710612875989e+17|http://khne.ws/1hogklN
1559|||Wed Dec 18 17:25:44 +0000 2013||Wash. Hospital CEO Gets Pay Cut � To Just Over $1M A Year |4.133594391028982e+17|http://khne.ws/1i1Ktu9
1560|||Wed Dec 18 16:12:57 +0000 2013||Ex-Microsoft Exec Takes Over  Fixes http://khne.ws/1eotRfu|4.1334111948190925e+17|http://Healthcare.gov
1561|||Wed Dec 18 14:59:55 +0000 2013||Minnesota Exchange chief resigns amid criticism for timing of vacation -- with MN's Medicaid director:  |4.1332274289811046e+17|http://khne.ws/18WuQz5
1562|||Tue Dec 17 21:47:36 +0000 2013||'You Sleigh Me?' See what we did there? |4.1306295274152346e+17|http://khne.ws/1dL5wf3
1563|||Tue Dec 17 21:36:20 +0000 2013||Study: All Healthy People Are Critical To ACA Success |4.130601175388119e+17|http://khne.ws/1kewDUJ
1564|||Tue Dec 17 19:38:38 +0000 2013||In California, It�s Not A Done Deal Until You Get The Insurance Card, @annagorman reports: |4.130304971584512e+17|http://khne.ws/IT2GeK
1565|||Tue Dec 17 17:00:33 +0000 2013||.@mandrews110 answers your Qs: Will #Obamacare Help Cover Braces? Should Couple File Separate Tax Returns? |4.129907107121357e+17|http://khne.ws/1bMXFdX
1566|||Tue Dec 17 15:40:30 +0000 2013||Table: Hospitals Judged Best And Worst For Hip And Knee Readmissions And Complications |4.129705663969444e+17|http://khne.ws/1fjQC0B
1567|||Tue Dec 17 15:37:08 +0000 2013||RT @JennyAGold: This is the story of what I wish had happened when my mom got sick. |4.129697213285663e+17|http://khne.ws/J2uXPc
1568|||Tue Dec 17 15:35:42 +0000 2013||Medicare IDs 97 best and 95 worst hospitals for hip and knee replacements, @JordanRau reports: |4.1296935923851264e+17|http://khne.ws/1fjy14G
1569|||Tue Dec 17 15:22:21 +0000 2013||Get the latest health policy headlines delivered to your inbox each morning: |4.1296600015467315e+17|http://khne.ws/1cOCWee
1570|||Tue Dec 17 15:21:23 +0000 2013||Fix In Health Website Helps Stop Freefall In Obama's Popularity |4.129657566962729e+17|http://khne.ws/18Oupn8
1571|||Tue Dec 17 13:39:34 +0000 2013||RT @charlesornstein: Medicare Identifies 97 Best And 95 Worst Hospitals For Hip And Knee Replacements, by @jordanrau |4.12940134557184e+17|http://khne.ws/1fjy14G
1572|||Tue Dec 17 00:59:01 +0000 2013||RT @pgirshman: Jenny Gold's moving story on palliative care - the way we all want to live towards the end of our lives, @KHNews: �|4.127487349222318e+17|http://t.c
1573|||Mon Dec 16 20:48:55 +0000 2013||All Ears? |4.126857951167365e+17|http://khne.ws/1ejfFo6
1574|||Mon Dec 16 20:03:59 +0000 2013||RT @annagorman: My latest in USA Today: Obamacare comes up short for Hollywood crews  via @USATODAY @KHNews|4.126744874744668e+17|http://www.usatoday.com/story/news/nation/2013/12/14/obamacare-hollywood-film-contractors-freelancers-healthcare/3883689/
1575|||Mon Dec 16 19:54:58 +0000 2013||Latest Federal Rules, Requests Put New Pressure On Insurers, Says Moody�s, by @JayHancock1: |4.126722187502592e+17|http://khne.ws/1bbgrLW
1576|||Mon Dec 16 19:05:45 +0000 2013||In Hollywood, Health Coverage Presents Unique Challenges, @annagorman reports: |4.126598324756398e+17|http://khne.ws/IQ9cTo
1577|||Fri Dec 13 20:32:12 +0000 2013||Californians Continuing To Flock To Insurance Exchange @annagorman reports: |4.115944236935045e+17|http://khne.ws/1cshGr8
1578|||Fri Dec 13 20:20:03 +0000 2013||Can I Opt Out Of My Retiree Plan To Get Subsidized Insurance? |4.115913688560763e+17|http://khne.ws/IKezU8
1579|||Fri Dec 13 16:53:57 +0000 2013||RT @JennyAGold: Mental health got a lot of attention following the Newtown shooting. But not much has changed |4.115395017362678e+17|http://www.npr.org/blogs/health/2013/12/13/250538554/promises-to-fix-mental-health-system-still-unfulfilled
1580|||Fri Dec 13 16:48:15 +0000 2013||Promises To Fix Mental Health System Still Unfulfilled, @JennyAGold looks at what has and hasn't changed: |4.1153806734721434e+17|http://khne.ws/18q7PWU
1581|||Thu Dec 12 22:23:19 +0000 2013||Medicaid: Rolling The Dice On Managed Care, a series: |4.1125999940786176e+17|http://khne.ws/1hPFoFa
1582|||Thu Dec 12 22:19:42 +0000 2013||Congress Moves Closer To Changing How Medicare Pays Docs, @MaryAgnesCarey and @Politico's @JenHab discuss: |4.112590902882591e+17|http://khne.ws/1bzcEbf
1583|||Thu Dec 12 21:15:10 +0000 2013||Have a marketplace plan? Your choice of hospital could be pretty narrow: |4.112428514657239e+17|http://khne.ws/19FcxLy
1584|||Thu Dec 12 21:13:03 +0000 2013||Thousands In Obamacare's High-Risk Pools Get Month's Reprieve, @PhilGalewitz reports: |4.112423186800517e+17|http://khne.ws/19kG6po
1585|||Thu Dec 12 18:57:04 +0000 2013||Some Ski Country Coloradans Angry About Higher Insurance Rates (even more great work from @EricReporter) |4.112080937340191e+17|http://khne.ws/1cE0KkT
1586|||Thu Dec 12 17:12:39 +0000 2013||$6K for a birth or $12K next door? N.Y. Data Show Hospital Charges All Over The Map, @fredmogul reports: |4.111818166711173e+17|http://khne.ws/1f9SYit
1587|||Thu Dec 12 16:34:56 +0000 2013||Can 7 Million People Enroll In Obamacare By March 31? |4.1117232481857536e+17|http://khne.ws/JaP0LP
1588|||Wed Dec 11 20:12:51 +0000 2013||Sebelius:  Should Have Rolled Out Differently, @MaryAgnesCarey, @CQRCEmily discuss: http://khne.ws/1cBB48t|4.108647804473303e+17|http://Healthcare.gov
1589|||Wed Dec 11 19:21:35 +0000 2013||RT @philgalewitz: Cosmo looks at What the Affordable Care Act Means for Women With Pre-Existing Conditions =soc_twtr|4.108518777112617e+17|http://www.cosmopolitan.com/advice/health/pre-existing-health-condition?src
1590|||Wed Dec 11 18:11:55 +0000 2013||Health Law Continues To Take A Toll On Obama's Approval Ratings |4.108343469675848e+17|http://khne.ws/1iXcgNR
1591|||Wed Dec 11 17:35:34 +0000 2013||Obamacare Benefits Elusive For Many Working Poor In Northern Florida, @EricReporter has story: |4.1082519684174234e+17|http://khne.ws/1d8dCht
1592|||Wed Dec 11 15:33:38 +0000 2013||RT @philgalewitz: West Virginia, Virgin Islands, Work Together On Medicaid: |4.107945129578496e+17|http://khne.ws/18CPdB4
1593|||Wed Dec 11 14:11:48 +0000 2013||More Than 110,000 Sign Up For Coverage Through  In November, @philgalewitz reports: http://khne.ws/1e5h4yh|4.107739198605476e+17|http://Healthcare.gov
1594|||Tue Dec 10 18:24:31 +0000 2013||Some CA Insurance Plans Narrow Doctor, Hospital Choices, Pauline Bartolone (@CapRadioHealth) reports: |4.104751286955745e+17|http://khne.ws/IDiNg5
1595|||Tue Dec 10 15:57:23 +0000 2013||A Test For The Health Law In Scandal-Plagued Cities Of Calif. |4.104381010149376e+17|http://khne.ws/1hKyMI8
1596|||Mon Dec 09 19:55:00 +0000 2013||.@mandrews110 answers an important question: Coverage Options For Young Adults Who Have A Mental Illness: |4.10135510498431e+17|http://khne.ws/1bsFNZ9
1597|||Mon Dec 09 19:18:16 +0000 2013||New York�s Insurance Exchange Readies For Holiday Rush, @fredmogul reports: |4.101262657239245e+17|http://khne.ws/1clcEg7
1598|||Mon Dec 09 18:47:54 +0000 2013||New Federal Exchange Hiccup: Sending Unqualified People To Medicaid |4.1011862327003136e+17|http://khne.ws/IY5pmF
1599|||Mon Dec 09 14:13:22 +0000 2013||RT @jordanrau: Rehospitalization Rates Fell In First Year Of Medicare Penalties, @CMSGov says: |4.1004953647292826e+17|http://khne.ws/1dh7yUe
1600|||Sat Dec 07 19:46:32 +0000 2013||Does Knowing Medical Prices Save Money? @anrao looks at one experiment: |4.094086035239158e+17|http://khne.ws/1dXigDW
1601|||Fri Dec 06 21:34:04 +0000 2013||RT @susanjaffe: Court blocks UnitedHealthcare from dropping CT doctors from Medicare Advantage plans |4.090732805121761e+17|http://khne.ws/1iHNTTY
1602|||Fri Dec 06 19:54:34 +0000 2013||Today's cartoon: Hacked off? |4.090482393471017e+17|http://khne.ws/18oV2C5
1603|||Fri Dec 06 17:36:23 +0000 2013||Snags Emerge Even In States Where #Obamacare #Exchanges Are Working: |4.090134636344361e+17|http://khne.ws/1aGgtLx
1604|||Fri Dec 06 17:35:14 +0000 2013||What Happens If My Income Changes After I Receive An Insurance Subsidy? @mandrews110 answers: |4.09013175020159e+17|http://khne.ws/IHPZCw
1605|||Thu Dec 05 20:05:45 +0000 2013||Today's cartoon: Seen But Not Herd? |4.08688665003819e+17|http://khne.ws/193PihI
1606|||Thu Dec 05 19:48:07 +0000 2013||Canceled California Customers Coveting New Insurance Plans, from @KQED's @laliferis: |4.0868422761476096e+17|http://khne.ws/1f08Gxk
